sample.yr	plot	subplot	Snr	d.msrd	year	direction	radius	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l
2022	2		4	93.0	1973	2	0.529							
2022	2		4	93.0	1973	3	0.317							
2022	2		4	93.0	1973	4	0.550							
2022	2		4	93.0	1972	1	0.698							
2022	2		4	93.0	1972	2	0.550							
2022	2		4	93.0	1972	3	0.127							
2022	2		4	93.0	1972	4	0.593							
2022	2		4	93.0	1971	1	0.550							
2022	2		4	93.0	1971	2	0.402							
2022	2		4	93.0	1971	3	0.487							
2022	2		4	93.0	1971	4	0.614							
2022	2		4	93.0	1970	1	0.445							
2022	2		4	93.0	1970	2	0.445							
2022	2		4	93.0	1970	3	0.423							
2022	2		4	93.0	1970	4	0.466							
2022	2		4	93.0	1969	1	0.402							
2022	2		4	93.0	1969	2	0.360							
2022	2		4	93.0	1969	3	0.402							
2022	2		4	93.0	1969	4	0.423							
2022	2		4	93.0	1968	1	0.508							
2022	2		4	93.0	1968	2	0.402							
2022	2		4	93.0	1968	3	0.339							
2022	2		4	93.0	1968	4	0.444							
2022	2		4	93.0	1967	1	0.423							
2022	2		4	93.0	1967	2	0.445							
2022	2		4	93.0	1967	3	0.423							
2022	2		4	93.0	1967	4	0.550							
2022	2		4	93.0	1966	1	0.445							
2022	2		4	93.0	1966	2	0.466							
2022	2		4	93.0	1966	3	0.423							
2022	2		4	93.0	1966	4	0.550							
2022	2		4	93.0	1965	1	0.466							
2022	2		4	93.0	1965	2	0.487							
2022	2		4	93.0	1965	3	0.466							
2022	2		4	93.0	1965	4	0.593							
2022	2		4	93.0	1964	1	0.360							
2022	2		4	93.0	1964	2	0.381							
2022	2		4	93.0	1964	3	0.593							
2022	2		4	93.0	1964	4	0.444							
2022	2		4	93.0	1963	1	0.868							
2022	2		4	93.0	1963	2	0.720							
2022	2		4	93.0	1963	3	0.487							
2022	2		4	93.0	1963	4	0.931							
2022	2		4	93.0	1962	1	0.656							
2022	2		4	93.0	1962	2	0.656							
2022	2		4	93.0	1962	3	0.974							
2022	2		4	93.0	1962	4	0.792							
2022	2		4	93.0	1961	1	1.081							
2022	2		4	93.0	1961	2	0.952							
2022	2		4	93.0	1961	3	0.783							
2022	2		4	93.0	1961	4	0.986							
2022	2		4	93.0	1960	1	1.395							
2022	2		4	93.0	1960	2	1.312							
2022	2		4	93.0	1960	3	0.868							
2022	2		4	93.0	1960	4	1.185							
2022	2		4	93.0	1959	1	1.406							
2022	2		4	93.0	1959	2	1.191							
2022	2		4	93.0	1959	3	1.460							
2022	2		4	93.0	1959	4	1.271							
2022	2		4	93.0	1958	1	1.394							
2022	2		4	93.0	1958	2	1.593							
2022	2		4	93.0	1958	3	1.333							
2022	2		4	93.0	1958	4	1.366							
2022	2		4	93.0	1957	1	1.314							
2022	2		4	93.0	1957	2	1.618							
2022	2		4	93.0	1957	3	1.397							
2022	2		4	93.0	1957	4	1.829							
2022	2		4	93.0	1956	1	0.903							
2022	2		4	93.0	1956	2	1.291							
2022	2		4	93.0	1956	3	1.799							
2022	2		4	93.0	1956	4	NA							
2022	2		4	93.0	1955	1	NA							
2022	2		4	93.0	1955	2	NA							
2022	2		4	93.0	1955	3	0.995							
2022	2		4	93.0	1955	4	NA							
2022	2		4	93.0	1954	1	NA							
2022	2		4	93.0	1954	2	NA							
2022	2		4	93.0	1954	3	NA							
2022	2		4	93.0	1954	4	NA							
2022	2		4	93.0	1953	1	NA							
2022	2		4	93.0	1953	2	NA							
2022	2		4	93.0	1953	3	NA							
2022	2		4	93.0	1953	4	NA							
2022	2		4	93.0	1952	1	NA							
2022	2		4	93.0	1952	2	NA							
2022	2		4	93.0	1952	3	NA							
2022	2		4	93.0	1952	4	NA							
2022	2		4	93.0	1951	1	NA							
2022	2		4	93.0	1951	2	NA							
2022	2		4	93.0	1951	3	NA							
2022	2		4	93.0	1951	4	NA							
2022	2		4	93.0	1950	1	NA							
2022	2		4	93.0	1950	2	NA							
2022	2		4	93.0	1950	3	NA							
2022	2		4	93.0	1950	4	NA							
2022	2		4	93.0	1949	1	NA							
2022	2		4	93.0	1949	2	NA							
2022	2		4	93.0	1949	3	NA							
2022	2		4	93.0	1949	4	NA							
2022	2		4	93.0	1948	1	NA							
2022	2		4	93.0	1948	2	NA							
2022	2		4	93.0	1948	3	NA							
2022	2		4	93.0	1948	4	NA							
2022	2		4	93.0	1947	1	NA							
2022	2		4	93.0	1947	2	NA							
2022	2		4	93.0	1947	3	NA							
2022	2		4	93.0	1947	4	NA							
2022	2		4	93.0	1946	1	NA							
2022	2		4	93.0	1946	2	NA							
2022	2		4	93.0	1946	3	NA							
2022	2		4	93.0	1946	4	NA							
2022	2		4	93.0	1945	1	NA							
2022	2		4	93.0	1945	2	NA							
2022	2		4	93.0	1945	3	NA							
2022	2		4	93.0	1945	4	NA							
2022	2		4	93.0	1944	1	NA							
2022	2		4	93.0	1944	2	NA							
2022	2		4	93.0	1944	3	NA							
2022	2		4	93.0	1944	4	NA							
2022	2		4	93.0	1943	1	NA							
2022	2		4	93.0	1943	2	NA							
2022	2		4	93.0	1943	3	NA							
2022	2		4	93.0	1943	4	NA							
2022	2		4	93.0	1942	1	NA							
2022	2		4	93.0	1942	2	NA							
2022	2		4	93.0	1942	3	NA							
2022	2		4	93.0	1942	4	NA							
2022	2		4	93.0	1941	1	NA							
2022	2		4	93.0	1941	2	NA							
2022	2		4	93.0	1941	3	NA							
2022	2		4	93.0	1941	4	NA							
2022	2		4	93.0	1940	1	NA							
2022	2		4	93.0	1940	2	NA							
2022	2		4	93.0	1940	3	NA							
2022	2		4	93.0	1940	4	NA							
2022	2		4	93.0	1939	1	NA							
2022	2		4	93.0	1939	2	NA							
2022	2		4	93.0	1939	3	NA							
2022	2		4	93.0	1939	4	NA							
2022	2		4	93.0	1938	1	NA							
2022	2		4	93.0	1938	2	NA							
2022	2		4	93.0	1938	3	NA							
2022	2		4	93.0	1938	4	NA							
2022	2		5	210.5	2022	1	1.434							
2022	2		5	210.5	2022	2	2.835							
2022	2		5	210.5	2022	3	1.511							
2022	2		5	210.5	2022	4	0.846							
2022	2		5	210.5	2021	1	1.409							
2022	2		5	210.5	2021	2	2.549							
2022	2		5	210.5	2021	3	1.333							
2022	2		5	210.5	2021	4	0.996							
2022	2		5	210.5	2020	1	0.931							
2022	2		5	210.5	2020	2	1.785							
2022	2		5	210.5	2020	3	0.855							
2022	2		5	210.5	2020	4	0.867							
2022	2		5	210.5	2019	1	1.185							
2022	2		5	210.5	2019	2	1.406							
2022	2		5	210.5	2019	3	1.545							
2022	2		5	210.5	2019	4	0.741							
2022	2		5	210.5	2018	1	0.968							
2022	2		5	210.5	2018	2	1.531							
2022	2		5	210.5	2018	3	1.198							
2022	2		5	210.5	2018	4	1.052							
2022	2		5	210.5	2017	1	1.607							
2022	2		5	210.5	2017	2	0.944							
2022	2		5	210.5	2017	3	1.916							
2022	2		5	210.5	2017	4	0.747							
2022	2		5	210.5	2016	1	2.314							
2022	2		5	210.5	2016	2	0.537							
2022	2		5	210.5	2016	3	1.545							
2022	2		5	210.5	2016	4	1.712							
2022	2		5	210.5	2015	1	2.335							
2022	2		5	210.5	2015	2	0.452							
2022	2		5	210.5	2015	3	2.030							
2022	2		5	210.5	2015	4	2.521							
2022	2		5	210.5	2014	1	1.687							
2022	2		5	210.5	2014	2	0.340							
2022	2		5	210.5	2014	3	1.653							
2022	2		5	210.5	2014	4	2.271							
2022	2		5	210.5	2013	1	1.271							
2022	2		5	210.5	2013	2	0.435							
2022	2		5	210.5	2013	3	0.940							
2022	2		5	210.5	2013	4	1.899							
2022	2		5	210.5	2012	1	2.276							
2022	2		5	210.5	2012	2	0.440							
2022	2		5	210.5	2012	3	1.867							
2022	2		5	210.5	2012	4	1.397							
2022	2		5	210.5	2011	1	2.822							
2022	2		5	210.5	2011	2	0.454							
2022	2		5	210.5	2011	3	2.269							
2022	2		5	210.5	2011	4	1.739							
2022	2		5	210.5	2010	1	2.860							
2022	2		5	210.5	2010	2	0.451							
2022	2		5	210.5	2010	3	2.295							
2022	2		5	210.5	2010	4	2.981							
2022	2		5	210.5	2009	1	3.492							
2022	2		5	210.5	2009	2	0.390							
2022	2		5	210.5	2009	3	2.320							
2022	2		5	210.5	2009	4	2.540							
2022	2		5	210.5	2008	1	2.441							
2022	2		5	210.5	2008	2	0.375							
2022	2		5	210.5	2008	3	2.142							
2022	2		5	210.5	2008	4	2.858							
2022	2		5	210.5	2007	1	2.296							
2022	2		5	210.5	2007	2	0.601							
2022	2		5	210.5	2007	3	1.778							
2022	2		5	210.5	2007	4	1.863							
2022	2		5	210.5	2006	1	1.761							
2022	2		5	210.5	2006	2	0.729							
2022	2		5	210.5	2006	3	1.084							
2022	2		5	210.5	2006	4	1.884							
2022	2		5	210.5	2005	1	1.778							
2022	2		5	210.5	2005	2	0.604							
2022	2		5	210.5	2005	3	1.774							
2022	2		5	210.5	2005	4	1.503							
2022	2		5	210.5	2004	1	2.031							
2022	2		5	210.5	2004	2	0.687							
2022	2		5	210.5	2004	3	2.102							
2022	2		5	210.5	2004	4	1.775							
2022	2		5	210.5	2003	1	1.610							
2022	2		5	210.5	2003	2	1.089							
2022	2		5	210.5	2003	3	1.505							
2022	2		5	210.5	2003	4	1.947							
2022	2		5	210.5	2002	1	1.947							
2022	2		5	210.5	2002	2	1.006							
2022	2		5	210.5	2002	3	2.316							
2022	2		5	210.5	2002	4	1.591							
2022	2		5	210.5	2001	1	1.565							
2022	2		5	210.5	2001	2	1.186							
2022	2		5	210.5	2001	3	1.528							
2022	2		5	210.5	2001	4	2.180							
2022	2		5	210.5	2000	1	1.584							
2022	2		5	210.5	2000	2	1.034							
2022	2		5	210.5	2000	3	1.376							
2022	2		5	210.5	2000	4	1.524							
2022	2		5	210.5	1999	1	1.829							
2022	2		5	210.5	1999	2	1.134							
2022	2		5	210.5	1999	3	1.397							
2022	2		5	210.5	1999	4	1.672							
2022	2		5	210.5	1998	1	1.726							
2022	2		5	210.5	1998	2	1.075							
2022	2		5	210.5	1998	3	1.185							
2022	2		5	210.5	1998	4	1.799							
2022	2		5	210.5	1997	1	1.451							
2022	2		5	210.5	1997	2	0.897							
2022	2		5	210.5	1997	3	0.988							
2022	2		5	210.5	1997	4	1.630							
2022	2		5	210.5	1996	1	1.070							
2022	2		5	210.5	1996	2	0.902							
2022	2		5	210.5	1996	3	0.917							
2022	2		5	210.5	1996	4	1.016							
2022	2		5	210.5	1995	1	1.126							
2022	2		5	210.5	1995	2	0.901							
2022	2		5	210.5	1995	3	0.868							
2022	2		5	210.5	1995	4	1.143							
2022	2		5	210.5	1994	1	1.406							
2022	2		5	210.5	1994	2	0.739							
2022	2		5	210.5	1994	3	1.249							
2022	2		5	210.5	1994	4	1.228							
2022	2		5	210.5	1993	1	1.430							
2022	2		5	210.5	1993	2	0.780							
2022	2		5	210.5	1993	3	0.762							
2022	2		5	210.5	1993	4	1.439							
2022	2		5	210.5	1992	1	1.030							
2022	2		5	210.5	1992	2	0.775							
2022	2		5	210.5	1992	3	1.079							
2022	2		5	210.5	1992	4	1.249							
2022	2		5	210.5	1991	1	1.148							
2022	2		5	210.5	1991	2	0.522							
2022	2		5	210.5	1991	3	0.868							
2022	2		5	210.5	1991	4	1.037							
2022	2		5	210.5	1990	1	1.231							
2022	2		5	210.5	1990	2	0.451							
2022	2		5	210.5	1990	3	1.069							
2022	2		5	210.5	1990	4	1.355							
2022	2		5	210.5	1989	1	0.948							
2022	2		5	210.5	1989	2	0.599							
2022	2		5	210.5	1989	3	0.785							
2022	2		5	210.5	1989	4	1.270							
2022	2		5	210.5	1988	1	0.617							
2022	2		5	210.5	1988	2	0.704							
2022	2		5	210.5	1988	3	0.529							
2022	2		5	210.5	1988	4	0.868							
2022	2		5	210.5	1987	1	0.974							
2022	2		5	210.5	1987	2	0.698							
2022	2		5	210.5	1987	3	0.686							
2022	2		5	210.5	1987	4	0.656							
2022	2		5	210.5	1986	1	0.641							
2022	2		5	210.5	1986	2	0.483							
2022	2		5	210.5	1986	3	0.470							
2022	2		5	210.5	1986	4	0.804							
2022	2		5	210.5	1985	1	0.520							
2022	2		5	210.5	1985	2	0.845							
2022	2		5	210.5	1985	3	0.440							
2022	2		5	210.5	1985	4	0.783							
2022	2		5	210.5	1984	1	0.539							
2022	2		5	210.5	1984	2	1.155							
2022	2		5	210.5	1984	3	0.529							
2022	2		5	210.5	1984	4	0.550							
2022	2		5	210.5	1983	1	0.692							
2022	2		5	210.5	1983	2	1.208							
2022	2		5	210.5	1983	3	0.529							
2022	2		5	210.5	1983	4	0.508							
2022	2		5	210.5	1982	1	0.889							
2022	2		5	210.5	1982	2	1.118							
2022	2		5	210.5	1982	3	0.720							
2022	2		5	210.5	1982	4	0.656							
2022	2		5	210.5	1981	1	0.889							
2022	2		5	210.5	1981	2	1.061							
2022	2		5	210.5	1981	3	0.889							
2022	2		5	210.5	1981	4	0.910							
2022	2		5	210.5	1980	1	0.889							
2022	2		5	210.5	1980	2	1.205							
2022	2		5	210.5	1980	3	0.741							
2022	2		5	210.5	1980	4	0.995							
2022	2		5	210.5	1979	1	0.931							
2022	2		5	210.5	1979	2	0.977							
2022	2		5	210.5	1979	3	0.762							
2022	2		5	210.5	1979	4	0.889							
2022	2		5	210.5	1978	1	0.952							
2022	2		5	210.5	1978	2	1.166							
2022	2		5	210.5	1978	3	0.889							
2022	2		5	210.5	1978	4	1.037							
2022	2		5	210.5	1977	1	1.037							
2022	2		5	210.5	1977	2	1.100							
2022	2		5	210.5	1977	3	0.910							
2022	2		5	210.5	1977	4	1.143							
2022	2		5	210.5	1976	1	1.397							
2022	2		5	210.5	1976	2	1.667							
2022	2		5	210.5	1976	3	1.503							
2022	2		5	210.5	1976	4	1.249							
2022	2		5	210.5	1975	1	1.164							
2022	2		5	210.5	1975	2	1.426							
2022	2		5	210.5	1975	3	1.312							
2022	2		5	210.5	1975	4	1.418							
2022	2		5	210.5	1974	1	1.312							
2022	2		5	210.5	1974	2	1.853							
2022	2		5	210.5	1974	3	1.439							
2022	2		5	210.5	1974	4	1.503							
2022	2		5	210.5	1973	1	1.239							
2022	2		5	210.5	1973	2	1.560							
2022	2		5	210.5	1973	3	1.270							
2022	2		5	210.5	1973	4	1.524							
2022	2		5	210.5	1972	1	1.206							
2022	2		5	210.5	1972	2	1.914							
2022	2		5	210.5	1972	3	1.058							
2022	2		5	210.5	1972	4	1.270							
2022	2		5	210.5	1971	1	1.193							
2022	2		5	210.5	1971	2	1.510							
2022	2		5	210.5	1971	3	0.995							
2022	2		5	210.5	1971	4	1.185							
2022	2		5	210.5	1970	1	0.680							
2022	2		5	210.5	1970	2	2.153							
2022	2		5	210.5	1970	3	0.783							
2022	2		5	210.5	1970	4	1.185							
2022	2		5	210.5	1969	1	0.635							
2022	2		5	210.5	1969	2	1.740							
2022	2		5	210.5	1969	3	0.698							
2022	2		5	210.5	1969	4	0.995							
2022	2		5	210.5	1968	1	0.804							
2022	2		5	210.5	1968	2	1.680							
2022	2		5	210.5	1968	3	1.058							
2022	2		5	210.5	1968	4	0.593							
2022	2		5	210.5	1967	1	0.732							
2022	2		5	210.5	1967	2	2.828							
2022	2		5	210.5	1967	3	0.783							
2022	2		5	210.5	1967	4	0.889							
2022	2		5	210.5	1966	1	0.538							
2022	2		5	210.5	1966	2	2.872							
2022	2		5	210.5	1966	3	0.529							
2022	2		5	210.5	1966	4	0.762							
2022	2		5	210.5	1965	1	0.508							
2022	2		5	210.5	1965	2	2.568							
2022	2		5	210.5	1965	3	0.487							
2022	2		5	210.5	1965	4	0.423							
2022	2		5	210.5	1964	1	0.550							
2022	2		5	210.5	1964	2	2.628							
2022	2		5	210.5	1964	3	0.656							
2022	2		5	210.5	1964	4	0.487							
2022	2		5	210.5	1963	1	0.762							
2022	2		5	210.5	1963	2	2.552							
2022	2		5	210.5	1963	3	0.720							
2022	2		5	210.5	1963	4	0.572							
2022	2		5	210.5	1962	1	0.720							
2022	2		5	210.5	1962	2	2.171							
2022	2		5	210.5	1962	3	0.804							
2022	2		5	210.5	1962	4	0.677							
2022	2		5	210.5	1961	1	0.635							
2022	2		5	210.5	1961	2	1.003							
2022	2		5	210.5	1961	3	0.698							
2022	2		5	210.5	1961	4	0.889							
2022	2		5	210.5	1960	1	0.445							
2022	2		5	210.5	1960	2	1.499							
2022	2		5	210.5	1960	3	0.656							
2022	2		5	210.5	1960	4	0.614							
2022	2		5	210.5	1959	1	0.529							
2022	2		5	210.5	1959	2	2.373							
2022	2		5	210.5	1959	3	0.720							
2022	2		5	210.5	1959	4	0.508							
2022	2		5	210.5	1958	1	0.677							
2022	2		5	210.5	1958	2	2.179							
2022	2		5	210.5	1958	3	0.720							
2022	2		5	210.5	1958	4	0.741							
2022	2		5	210.5	1957	1	0.932							
2022	2		5	210.5	1957	2	1.943							
2022	2		5	210.5	1957	3	0.974							
2022	2		5	210.5	1957	4	0.847							
2022	2		5	210.5	1956	1	1.145							
2022	2		5	210.5	1956	2	0.885							
2022	2		5	210.5	1956	3	1.482							
2022	2		5	210.5	1956	4	1.122							
2022	2		5	210.5	1955	1	1.084							
2022	2		5	210.5	1955	2	0.909							
2022	2		5	210.5	1955	3	1.592							
2022	2		5	210.5	1955	4	1.037							
2022	2		5	210.5	1954	1	1.534							
2022	2		5	210.5	1954	2	0.614							
2022	2		5	210.5	1954	3	2.053							
2022	2		5	210.5	1954	4	1.185							
2022	2		5	210.5	1953	1	2.287							
2022	2		5	210.5	1953	2	0.845							
2022	2		5	210.5	1953	3	2.494							
2022	2		5	210.5	1953	4	1.614							
2022	2		5	210.5	1952	1	2.110							
2022	2		5	210.5	1952	2	1.318							
2022	2		5	210.5	1952	3	2.821							
2022	2		5	210.5	1952	4	0.088							
2022	2		5	210.5	1951	1	0.930							
2022	2		5	210.5	1951	2	0.995							
2022	2		5	210.5	1951	3	0.872							
2022	2		5	210.5	1951	4	2.501							
2022	2		5	210.5	1950	1	0.265							
2022	2		5	210.5	1950	2	NA							
2022	2		5	210.5	1950	3	0.773							
2022	2		5	210.5	1950	4	2.247							
2022	2		5	210.5	1949	1	NA							
2022	2		5	210.5	1949	2	NA							
2022	2		5	210.5	1949	3	NA							
2022	2		5	210.5	1949	4	2.371							
2022	2		5	210.5	1948	1	NA							
2022	2		5	210.5	1948	2	NA							
2022	2		5	210.5	1948	3	NA							
2022	2		5	210.5	1948	4	2.005							
2022	2		5	210.5	1947	1	NA							
2022	2		5	210.5	1947	2	NA							
2022	2		5	210.5	1947	3	NA							
2022	2		5	210.5	1947	4	0.033							
2022	2		5	210.5	1946	1	NA							
2022	2		5	210.5	1946	2	NA							
2022	2		5	210.5	1946	3	NA							
2022	2		5	210.5	1946	4	NA							
2022	2		5	210.5	1945	1	NA							
2022	2		5	210.5	1945	2	NA							
2022	2		5	210.5	1945	3	NA							
2022	2		5	210.5	1945	4	NA							
2022	2		5	210.5	1944	1	NA							
2022	2		5	210.5	1944	2	NA							
2022	2		5	210.5	1944	3	NA							
2022	2		5	210.5	1944	4	NA							
2022	2		5	210.5	1943	1	NA							
2022	2		5	210.5	1943	2	NA							
2022	2		5	210.5	1943	3	NA							
2022	2		5	210.5	1943	4	NA							
2022	2		5	210.5	1942	1	NA							
2022	2		5	210.5	1942	2	NA							
2022	2		5	210.5	1942	3	NA							
2022	2		5	210.5	1942	4	NA							
2022	2		5	210.5	1941	1	NA							
2022	2		5	210.5	1941	2	NA							
2022	2		5	210.5	1941	3	NA							
2022	2		5	210.5	1941	4	NA							
2022	2		5	210.5	1940	1	NA							
2022	2		5	210.5	1940	2	NA							
2022	2		5	210.5	1940	3	NA							
2022	2		5	210.5	1940	4	NA							
2022	2		5	210.5	1939	1	NA							
2022	2		5	210.5	1939	2	NA							
2022	2		5	210.5	1939	3	NA							
2022	2		5	210.5	1939	4	NA							
2022	2		5	210.5	1938	1	NA							
2022	2		5	210.5	1938	2	NA							
2022	2		5	210.5	1938	3	NA							
2022	2		5	210.5	1938	4	NA							
2022	2		6	350.0	2022	1	2.773							
2022	2		6	350.0	2022	2	3.073							
2022	2		6	350.0	2022	3	1.612							
2022	2		6	350.0	2022	4	2.328							
2022	2		6	350.0	2021	1	2.039							
2022	2		6	350.0	2021	2	1.863							
2022	2		6	350.0	2021	3	2.449							
2022	2		6	350.0	2021	4	2.285							
2022	2		6	350.0	2020	1	1.520							
2022	2		6	350.0	2020	2	1.207							
2022	2		6	350.0	2020	3	1.527							
2022	2		6	350.0	2020	4	1.885							
2022	2		6	350.0	2019	1	2.328							
2022	2		6	350.0	2019	2	1.939							
2022	2		6	350.0	2019	3	2.159							
2022	2		6	350.0	2019	4	2.222							
2022	2		6	350.0	2018	1	2.392							
2022	2		6	350.0	2018	2	1.786							
2022	2		6	350.0	2018	3	2.358							
2022	2		6	350.0	2018	4	2.794							
2022	2		6	350.0	2017	1	3.170							
2022	2		6	350.0	2017	2	2.688							
2022	2		6	350.0	2017	3	3.828							
2022	2		6	350.0	2017	4	2.874							
2022	2		6	350.0	2016	1	4.048							
2022	2		6	350.0	2016	2	2.709							
2022	2		6	350.0	2016	3	3.212							
2022	2		6	350.0	2016	4	2.875							
2022	2		6	350.0	2015	1	4.022							
2022	2		6	350.0	2015	2	3.103							
2022	2		6	350.0	2015	3	3.756							
2022	2		6	350.0	2015	4	3.054							
2022	2		6	350.0	2014	1	2.921							
2022	2		6	350.0	2014	2	2.757							
2022	2		6	350.0	2014	3	3.103							
2022	2		6	350.0	2014	4	2.814							
2022	2		6	350.0	2013	1	2.604							
2022	2		6	350.0	2013	2	3.002							
2022	2		6	350.0	2013	3	2.893							
2022	2		6	350.0	2013	4	2.726							
2022	2		6	350.0	2012	1	3.217							
2022	2		6	350.0	2012	2	3.914							
2022	2		6	350.0	2012	3	3.450							
2022	2		6	350.0	2012	4	3.784							
2022	2		6	350.0	2011	1	4.530							
2022	2		6	350.0	2011	2	4.237							
2022	2		6	350.0	2011	3	4.030							
2022	2		6	350.0	2011	4	4.277							
2022	2		6	350.0	2010	1	4.530							
2022	2		6	350.0	2010	2	4.105							
2022	2		6	350.0	2010	3	4.009							
2022	2		6	350.0	2010	4	4.144							
2022	2		6	350.0	2009	1	4.360							
2022	2		6	350.0	2009	2	3.932							
2022	2		6	350.0	2009	3	4.014							
2022	2		6	350.0	2009	4	3.723							
2022	2		6	350.0	2008	1	2.350							
2022	2		6	350.0	2008	2	2.594							
2022	2		6	350.0	2008	3	2.558							
2022	2		6	350.0	2008	4	3.279							
2022	2		6	350.0	2007	1	2.138							
2022	2		6	350.0	2007	2	2.076							
2022	2		6	350.0	2007	3	2.011							
2022	2		6	350.0	2007	4	1.501							
2022	2		6	350.0	2006	1	1.715							
2022	2		6	350.0	2006	2	1.486							
2022	2		6	350.0	2006	3	2.159							
2022	2		6	350.0	2006	4	1.863							
2022	2		6	350.0	2005	1	2.223							
2022	2		6	350.0	2005	2	2.262							
2022	2		6	350.0	2005	3	2.731							
2022	2		6	350.0	2005	4	2.582							
2022	2		6	350.0	2004	1	2.688							
2022	2		6	350.0	2004	2	2.745							
2022	2		6	350.0	2004	3	2.979							
2022	2		6	350.0	2004	4	2.834							
2022	2		6	350.0	2003	1	2.752							
2022	2		6	350.0	2003	2	2.649							
2022	2		6	350.0	2003	3	2.525							
2022	2		6	350.0	2003	4	3.441							
2022	2		6	350.0	2002	1	3.323							
2022	2		6	350.0	2002	2	2.335							
2022	2		6	350.0	2002	3	3.196							
2022	2		6	350.0	2002	4	3.610							
2022	2		6	350.0	2001	1	2.265							
2022	2		6	350.0	2001	2	2.349							
2022	2		6	350.0	2001	3	2.159							
2022	2		6	350.0	2001	4	2.222							
2022	2		6	350.0	2000	1	1.715							
2022	2		6	350.0	2000	2	1.984							
2022	2		6	350.0	2000	3	2.201							
2022	2		6	350.0	2000	4	1.609							
2022	2		6	350.0	1999	1	1.461							
2022	2		6	350.0	1999	2	1.828							
2022	2		6	350.0	1999	3	1.863							
2022	2		6	350.0	1999	4	1.431							
2022	2		6	350.0	1998	1	1.122							
2022	2		6	350.0	1998	2	1.273							
2022	2		6	350.0	1998	3	1.439							
2022	2		6	350.0	1998	4	1.109							
2022	2		6	350.0	1997	1	1.143							
2022	2		6	350.0	1997	2	1.172							
2022	2		6	350.0	1997	3	1.461							
2022	2		6	350.0	1997	4	0.980							
2022	2		6	350.0	1996	1	1.058							
2022	2		6	350.0	1996	2	1.036							
2022	2		6	350.0	1996	3	1.270							
2022	2		6	350.0	1996	4	0.967							
2022	2		6	350.0	1995	1	1.122							
2022	2		6	350.0	1995	2	1.294							
2022	2		6	350.0	1995	3	0.847							
2022	2		6	350.0	1995	4	0.959							
2022	2		6	350.0	1994	1	1.460							
2022	2		6	350.0	1994	2	1.532							
2022	2		6	350.0	1994	3	1.206							
2022	2		6	350.0	1994	4	1.253							
2022	2		6	350.0	1993	1	1.736							
2022	2		6	350.0	1993	2	1.496							
2022	2		6	350.0	1993	3	1.736							
2022	2		6	350.0	1993	4	1.556							
2022	2		6	350.0	1992	1	1.355							
2022	2		6	350.0	1992	2	1.392							
2022	2		6	350.0	1992	3	1.630							
2022	2		6	350.0	1992	4	1.482							
2022	2		6	350.0	1991	1	1.609							
2022	2		6	350.0	1991	2	1.754							
2022	2		6	350.0	1991	3	1.776							
2022	2		6	350.0	1991	4	1.537							
2022	2		6	350.0	1990	1	1.947							
2022	2		6	350.0	1990	2	1.474							
2022	2		6	350.0	1990	3	2.034							
2022	2		6	350.0	1990	4	2.104							
2022	2		6	350.0	1989	1	1.080							
2022	2		6	350.0	1989	2	1.140							
2022	2		6	350.0	1989	3	1.058							
2022	2		6	350.0	1989	4	1.229							
2022	2		6	350.0	1988	1	0.931							
2022	2		6	350.0	1988	2	1.204							
2022	2		6	350.0	1988	3	0.847							
2022	2		6	350.0	1988	4	1.236							
2022	2		6	350.0	1987	1	1.058							
2022	2		6	350.0	1987	2	1.214							
2022	2		6	350.0	1987	3	1.312							
2022	2		6	350.0	1987	4	1.212							
2022	2		6	350.0	1986	1	1.291							
2022	2		6	350.0	1986	2	1.078							
2022	2		6	350.0	1986	3	1.206							
2022	2		6	350.0	1986	4	1.424							
2022	2		6	350.0	1985	1	1.037							
2022	2		6	350.0	1985	2	0.996							
2022	2		6	350.0	1985	3	1.143							
2022	2		6	350.0	1985	4	1.249							
2022	2		6	350.0	1984	1	1.058							
2022	2		6	350.0	1984	2	0.825							
2022	2		6	350.0	1984	3	1.249							
2022	2		6	350.0	1984	4	1.122							
2022	2		6	350.0	1983	1	1.079							
2022	2		6	350.0	1983	2	0.837							
2022	2		6	350.0	1983	3	1.101							
2022	2		6	350.0	1983	4	1.231							
2022	2		6	350.0	1982	1	1.185							
2022	2		6	350.0	1982	2	1.038							
2022	2		6	350.0	1982	3	1.058							
2022	2		6	350.0	1982	4	1.176							
2022	2		6	350.0	1981	1	1.122							
2022	2		6	350.0	1981	2	1.427							
2022	2		6	350.0	1981	3	0.931							
2022	2		6	350.0	1981	4	1.170							
2022	2		6	350.0	1980	1	1.355							
2022	2		6	350.0	1980	2	1.514							
2022	2		6	350.0	1980	3	1.312							
2022	2		6	350.0	1980	4	1.546							
2022	2		6	350.0	1979	1	1.820							
2022	2		6	350.0	1979	2	1.494							
2022	2		6	350.0	1979	3	1.588							
2022	2		6	350.0	1979	4	1.819							
2022	2		6	350.0	1978	1	1.333							
2022	2		6	350.0	1978	2	1.600							
2022	2		6	350.0	1978	3	1.418							
2022	2		6	350.0	1978	4	1.523							
2022	2		6	350.0	1977	1	1.376							
2022	2		6	350.0	1977	2	1.573							
2022	2		6	350.0	1977	3	1.650							
2022	2		6	350.0	1977	4	1.567							
2022	2		6	350.0	1976	1	1.482							
2022	2		6	350.0	1976	2	1.895							
