sample.yr	plot	subplot	Snr	d.msrd	year	radius	wid.e	wid.l	wg	wg.mn	wg.mx	wg.e	wg.l	crad	d.1	d	ba	ba.1	bai	log.rbai	rbai
2011	2		1	133.5	2011	1.568	NA	NA	NA	NA	NA	NA	NA	1.568	13.0364	13.35	139.975624176102	133.476631057159	6.49899311894302	0.0475418801654408	0.0464294633954746
2011	2		1	133.5	2010	0.962	NA	NA	NA	NA	NA	NA	NA	2.53	12.844	13.0364	133.476631057159	129.565828113133	3.9108029440255	0.0297373370725408	0.0292995329073805
2011	2		1	133.5	2009	0.927	NA	NA	NA	NA	NA	NA	NA	3.457	12.6586	12.844	129.565828113133	125.852322622708	3.71350549042479	0.029079900288647	0.0286611488885964
2011	2		1	133.5	2008	0.85225	NA	NA	NA	NA	NA	NA	NA	4.30925	12.48815	12.6586	125.852322622708	122.485899112518	3.36642351018996	0.0271132628217623	0.0267489978733419
2011	2		1	133.5	2007	1.27675	NA	NA	NA	NA	NA	NA	NA	5.586	12.2328	12.48815	122.485899112518	117.528077460967	4.95782165155184	0.0413186519205165	0.040476672722935
2011	2		1	133.5	2006	1.06325	NA	NA	NA	NA	NA	NA	NA	6.64925	12.02015	12.2328	117.528077460967	113.477472970377	4.05060449058919	0.0350729209625531	0.0344649940516085
2011	2		1	133.5	2005	1.17375	NA	NA	NA	NA	NA	NA	NA	7.823	11.7854	12.02015	113.477472970377	109.088390895753	4.38908207462437	0.0394458619348692	0.0386780033052914
2011	2		1	133.5	2004	1.18	NA	NA	NA	NA	NA	NA	NA	9.003	11.5494	11.7854	109.088390895753	104.763193156827	4.32519773892625	0.0404559793931716	0.0396485611659585
2011	2		1	133.5	2003	1.0825	NA	NA	NA	NA	NA	NA	NA	10.0855	11.3329	11.5494	104.763193156827	100.872316557459	3.890876599368	0.0378469752871224	0.0371397289651481
2011	2		1	133.5	2002	0.832	NA	NA	NA	NA	NA	NA	NA	10.9175	11.1665	11.3329	100.872316557459	97.9318642478513	2.94045230960741	0.0295835504891086	0.0291502407197367
2011	2		1	133.5	2001	0.7325	NA	NA	NA	NA	NA	NA	NA	11.65	11.02	11.1665	97.9318642478513	95.3790671222515	2.55279712559985	0.0264128419072474	0.0260670737272916
2011	2		1	133.5	2000	0.78375	NA	NA	NA	NA	NA	NA	NA	12.43375	10.86325	11.02	95.3790671222515	92.684994783952	2.69407233829948	0.0286525412751492	0.0282459497621881
2011	2		1	133.5	1999	0.69675	NA	NA	NA	NA	NA	NA	NA	13.1305	10.7239	10.86325	92.684994783952	90.32238409931	2.36261068464199	0.0258212752714692	0.025490757054572
2011	2		1	133.5	1998	0.7115	NA	NA	NA	NA	NA	NA	NA	13.842	10.5816	10.7239	90.32238409931	87.9412354281614	2.38114867114862	0.0267165034435177	0.0263627747971149
2011	2		1	133.5	1997	0.637	NA	NA	NA	NA	NA	NA	NA	14.479	10.4542	10.5816	87.9412354281614	85.8363990436165	2.10483638454494	0.0242256643780593	0.0239345782930735
2011	2		1	133.5	1996	0.7	NA	NA	NA	NA	NA	NA	NA	15.179	10.3142	10.4542	85.8363990436165	83.552794193278	2.28360485033852	0.0269644499620831	0.0266041548315434
2011	2		1	133.5	1995	0.57725	NA	NA	NA	NA	NA	NA	NA	15.75625	10.19875	10.3142	83.552794193278	81.6927984938885	1.85999569938943	0.0225128455975126	0.0222613225248554
2011	2		1	133.5	1994	0.546	NA	NA	NA	NA	NA	NA	NA	16.30225	10.08955	10.19875	81.6927984938885	79.952762717305	1.74003577658344	0.0215298580047813	0.0212997450040056
2011	2		1	133.5	1993	0.47475	NA	NA	NA	NA	NA	NA	NA	16.777	9.9946	10.08955	79.9527627173051	78.4550162403084	1.49774647699674	0.0189105752338919	0.0187328920989564
2011	2		1	133.5	1992	0.66525	NA	NA	NA	NA	NA	NA	NA	17.44225	9.86155	9.9946	78.4550162403084	76.3801036534161	2.0749125868923	0.0268031801407722	0.0264471627988301
2011	2		1	133.5	1991	0.60975	NA	NA	NA	NA	NA	NA	NA	18.052	9.7396	9.86155	76.3801036534161	74.5027191090983	1.87738454431779	0.0248866160436346	0.0245794972056683
2011	2		1	133.5	1990	0.74125	NA	NA	NA	NA	NA	NA	NA	18.79325	9.59135	9.7396	74.5027191090983	72.2519145771859	2.25080453191239	0.0306767968485225	0.0302110387221763
2011	2		1	133.5	1989	0.55525	NA	NA	NA	NA	NA	NA	NA	19.3485	9.4803	9.59135	72.2519145771859	70.5885145192333	1.6634000579526	0.0232913785784632	0.0230222280985455
2011	2		1	133.5	1988	0.4795	NA	NA	NA	NA	NA	NA	NA	19.828	9.3844	9.4803	70.5885145192333	69.1676312789344	1.42088324029891	0.0203344502943332	0.0201290996131071
2011	2		1	133.5	1987	0.626	NA	NA	NA	NA	NA	NA	NA	20.454	9.2592	9.3844	69.1676312789343	67.3343715992049	1.83325967972941	0.0268621687024726	0.0265045895866575
2011	2		1	133.5	1986	0.713	NA	NA	NA	NA	NA	NA	NA	21.167	9.1166	9.2592	67.334371599205	65.2763228283862	2.05804877081873	0.0310414485571073	0.0305646094548691
2011	2		1	133.5	1985	0.559	NA	NA	NA	NA	NA	NA	NA	21.726	9.0048	9.1166	65.2763228283862	63.6851277320845	1.5911950963017	0.024678318122011	0.0243762979799737
2011	2		1	133.5	1984	0.45975	NA	NA	NA	NA	NA	NA	NA	22.18575	8.91285	9.0048	63.6851277320845	62.391162331534	1.29396540055053	0.0205274256826002	0.0203181723367829
2011	2		1	133.5	1983	0.3725	NA	NA	NA	NA	NA	NA	NA	22.55825	8.83835	8.91285	62.391162331534	61.3525012206155	1.03866111091853	0.0167876960246226	0.0166475678943003
2011	2		1	133.5	1982	0.44375	NA	NA	NA	NA	NA	NA	NA	23.002	8.7496	8.83835	61.3525012206155	60.126549223637	1.22595199697844	0.0201844452107757	0.019982102971973
2011	2		2	143.5	2011	2.3655	NA	NA	NA	NA	NA	NA	NA	2.3655	13.8769	14.35	161.731153302211	151.242831253764	10.4883220484467	0.0670487100224031	0.0648503509329968
2011	2		2	143.5	2010	1.61675	NA	NA	NA	NA	NA	NA	NA	3.98225	13.55355	13.8769	151.242831253764	144.27663542347	6.96619583029437	0.0471541631257315	0.0460596761680959
2011	2		2	143.5	2009	0.938	NA	NA	NA	NA	NA	NA	NA	4.92025	13.36595	13.55355	144.27663542347	140.310297572213	3.96633785125675	0.0278761547692714	0.0274912000797292
2011	2		2	143.5	2008	0.73225	NA	NA	NA	NA	NA	NA	NA	5.6525	13.2195	13.36595	140.310297572213	137.25239761254	3.05789995967322	0.0220348320424786	0.0217938384607831
2011	2		2	143.5	2007	1.00025	NA	NA	NA	NA	NA	NA	NA	6.65275	13.01945	13.2195	137.25239761254	133.129762583488	4.12263502905245	0.0304972380820914	0.030036888978002
2011	2		2	143.5	2006	0.9495	NA	NA	NA	NA	NA	NA	NA	7.60225	12.82955	13.01945	133.129762583488	129.274458905325	3.85530367816295	0.0293865784348243	0.0289589916135037
2011	2		2	143.5	2005	0.99225	NA	NA	NA	NA	NA	NA	NA	8.5945	12.6311	12.82955	129.274458905325	125.306104314554	3.96835459077023	0.0311781543544011	0.0306971278346367
2011	2		2	143.5	2004	0.993	NA	NA	NA	NA	NA	NA	NA	9.5875	12.4325	12.6311	125.306104314554	121.3966821005	3.90942221405429	0.0316960303665454	0.0311989765817036
2011	2		2	143.5	2003	1.0765	NA	NA	NA	NA	NA	NA	NA	10.664	12.2172	12.4325	121.3966821005	117.228510893484	4.16817120701654	0.0349384333754863	0.0343351328462656
2011	2		2	143.5	2002	1.0355	NA	NA	NA	NA	NA	NA	NA	11.6995	12.0101	12.2172	117.228510893484	113.287796162507	3.94071473097679	0.0341936649342288	0.0336156682443695
2011	2		2	143.5	2001	0.75275	NA	NA	NA	NA	NA	NA	NA	12.45225	11.85955	12.0101	113.287796162507	110.465408323267	2.82238783924002	0.0252290245331582	0.0249134322923135
2011	2		2	143.5	2000	0.76625	NA	NA	NA	NA	NA	NA	NA	13.2185	11.7063	11.85955	110.465408323267	107.628969157178	2.83643916608888	0.0260125835230852	0.0256771708822033
2011	2		2	143.5	1999	0.7285	NA	NA	NA	NA	NA	NA	NA	13.947	11.5606	11.7063	107.628969157178	104.966479334255	2.66248982292261	0.0250487868245582	0.0247376690845603
2011	2		2	143.5	1998	0.55	NA	NA	NA	NA	NA	NA	NA	14.497	11.4506	11.5606	104.966479334255	102.978454370322	1.98802496393283	0.0191212692748963	0.0189396174525599
2011	2		2	143.5	1997	0.559	NA	NA	NA	NA	NA	NA	NA	15.056	11.3388	11.4506	102.978454370322	100.977373795551	2.00108057477117	0.0196233155592131	0.0194320315546303
2011	2		2	143.5	1996	0.54725	NA	NA	NA	NA	NA	NA	NA	15.60325	11.22935	11.3388	100.977373795551	99.0373743447693	1.9399994507819	0.0193991723920029	0.019212219310732
2011	2		2	143.5	1995	0.5945	NA	NA	NA	NA	NA	NA	NA	16.19775	11.11045	11.22935	99.0373743447693	96.9511979995691	2.08617634520023	0.0212895590335307	0.0210645360804682
2011	2		2	143.5	1994	0.71525	NA	NA	NA	NA	NA	NA	NA	16.913	10.9674	11.11045	96.9511979995691	94.4707248980548	2.48047310151439	0.0259177414264009	0.0255847596800755
2011	2		2	143.5	1993	0.65075	NA	NA	NA	NA	NA	NA	NA	17.56375	10.83725	10.9674	94.4707248980548	92.2418629299871	2.22886196806769	0.023875924757275	0.0235931498405765
2011	2		2	143.5	1992	0.7085	NA	NA	NA	NA	NA	NA	NA	18.27225	10.69555	10.83725	92.2418629299871	89.8454578131207	2.3964051168664	0.0263230133555659	0.0259795828135573
2011	2		2	143.5	1991	0.69875	NA	NA	NA	NA	NA	NA	NA	18.971	10.5558	10.69555	89.8454578131206	87.5129225295753	2.33253528354534	0.0263045904422749	0.0259616383545736
2011	2		2	143.5	1990	0.7685	NA	NA	NA	NA	NA	NA	NA	19.7395	10.4021	10.5558	87.5129225295753	84.9829750084511	2.52994752112419	0.029335526100778	0.0289094164381172
2011	2		2	143.5	1989	0.77075	NA	NA	NA	NA	NA	NA	NA	20.51025	10.24795	10.4021	84.9829750084511	82.4828914847634	2.50008352368769	0.0298600465175588	0.0294186397150614
2011	2		2	143.5	1988	0.66425	NA	NA	NA	NA	NA	NA	NA	21.1745	10.1151	10.24795	82.4828914847634	80.3582078746085	2.12468361015499	0.0260966574068928	0.0257590825431656
2011	2		2	143.5	1987	0.61825	NA	NA	NA	NA	NA	NA	NA	21.79275	9.99145	10.1151	80.3582078746084	78.4055706683731	1.95263720623532	0.0245992592104678	0.0242991631829599
2011	2		2	143.5	1986	0.67975	NA	NA	NA	NA	NA	NA	NA	22.4725	9.8555	9.99145	78.4055706683731	76.2864149575275	2.1191557108456	0.0274001045764453	0.0270281268637003
2011	2		2	143.5	1985	0.75225	NA	NA	NA	NA	NA	NA	NA	23.22475	9.70505	9.8555	76.2864149575275	73.9750786817506	2.31133627577685	0.0307666127872625	0.0302981373166335
2011	2		2	143.5	1984	0.64075	NA	NA	NA	NA	NA	NA	NA	23.8655	9.5769	9.70505	73.9750786817506	72.0343740415928	1.94070464015785	0.0265848395788951	0.0262345735177516
2011	2		2	143.5	1983	0.5875	NA	NA	NA	NA	NA	NA	NA	24.453	9.4594	9.5769	72.0343740415928	70.2776227222915	1.75675131930123	0.0246899853931483	0.0243876807798299
2011	2		2	143.5	1982	0.777	NA	NA	NA	NA	NA	NA	NA	25.23	9.304	9.4594	70.2776227222915	67.9875333419727	2.29008938031885	0.0331290817776615	0.0325863239479278
2011	2		3	181	2011	1.928	NA	NA	NA	NA	NA	NA	NA	1.928	17.7144	18.1	257.304292310638	246.457918038723	10.8463742719148	0.0430681402599298	0.0421538800402918
2011	2		3	181	2010	1.72975	NA	NA	NA	NA	NA	NA	NA	3.65775	17.36845	17.7144	246.457918038723	236.925609677986	9.53230836073698	0.0394450523649037	0.0386772250475607
2011	2		3	181	2009	1.78325	NA	NA	NA	NA	NA	NA	NA	5.441	17.0118	17.36845	236.925609677986	227.295280323858	9.63032935412829	0.0414962420886503	0.0406470595019981
2011	2		3	181	2008	1.4765	NA	NA	NA	NA	NA	NA	NA	6.9175	16.7165	17.0118	227.295280323858	219.472740542413	7.82253978144524	0.0350219306292715	0.0344157598446366
2011	2		3	181	2007	1.06525	NA	NA	NA	NA	NA	NA	NA	7.98275	16.50345	16.7165	219.472740542413	213.91407691406	5.55866362835289	0.025653611282468	0.025327353249497
2011	2		3	181	2006	1.052	NA	NA	NA	NA	NA	NA	NA	9.03475	16.29305	16.50345	213.91407691406	208.494528307882	5.41954860617787	0.0256616268810117	0.0253351658028339
2011	2		3	181	2005	1.139	NA	NA	NA	NA	NA	NA	NA	10.17375	16.06525	16.29305	208.494528307882	202.705185076689	5.78934323119313	0.0281601645833122	0.0277673629048148
2011	2		3	181	2004	1.348	NA	NA	NA	NA	NA	NA	NA	11.52175	15.79565	16.06525	202.705185076689	195.958851540695	6.74633353599356	0.0338479371126286	0.0332815045330056
2011	2		3	181	2003	1.16825	NA	NA	NA	NA	NA	NA	NA	12.69	15.562	15.79565	195.958851540695	190.204463096827	5.75438844386821	0.0298050809519071	0.0293652896953888
2011	2		3	181	2002	1.23575	NA	NA	NA	NA	NA	NA	NA	13.92575	15.31485	15.562	190.204463096827	184.210922047105	5.99354104972232	0.0320181985545184	0.0315110431802602
2011	2		3	181	2001	1.23475	NA	NA	NA	NA	NA	NA	NA	15.1605	15.0679	15.31485	184.210922047105	178.318063830813	5.89285821629161	0.0325125853810804	0.0319897330234564
2011	2		3	181	2000	1.266	NA	NA	NA	NA	NA	NA	NA	16.4265	14.8147	15.0679	178.318063830813	172.375525876124	5.94253795468927	0.0338934443066347	0.0333254961781523
2011	2		3	181	1999	1.15475	NA	NA	NA	NA	NA	NA	NA	17.58125	14.58375	14.8147	172.375525876124	167.04300847547	5.33251740065319	0.0314240718353836	0.030935467048178
2011	2		3	181	1998	1.0125	NA	NA	NA	NA	NA	NA	NA	18.59375	14.38125	14.58375	167.04300847547	162.436324270402	4.60668420506846	0.0279652407087816	0.0275778330809034
2011	2		3	181	1997	0.94925	NA	NA	NA	NA	NA	NA	NA	19.543	14.1914	14.38125	162.436324270402	158.175918108081	4.26040616232063	0.0265782549347465	0.0262281615978239
2011	2		3	181	1996	0.96525	NA	NA	NA	NA	NA	NA	NA	20.50825	13.99835	14.1914	158.175918108081	153.901756768997	4.274161339084	0.0273933636149258	0.0270215680756376
2011	2		3	181	1995	1.01075	NA	NA	NA	NA	NA	NA	NA	21.519	13.7962	13.99835	153.901756768997	149.488865019182	4.412891749815	0.0290925472030975	0.0286734332502691
2011	2		3	181	1994	1.27075	NA	NA	NA	NA	NA	NA	NA	22.78975	13.54205	13.7962	149.488865019182	144.031905826994	5.45695919218812	0.037187065303419	0.0365041181594889
2011	2		3	181	1993	1.01775	NA	NA	NA	NA	NA	NA	NA	23.8075	13.3385	13.54205	144.031905826994	139.734571538938	4.29733428805662	0.0302901377727066	0.0298359885150615
2011	2		3	181	1992	1.13625	NA	NA	NA	NA	NA	NA	NA	24.94375	13.11125	13.3385	139.734571538938	135.013774331253	4.72079720768508	0.0343679001868291	0.033784031794663
2011	2		3	181	1991	1.1255	NA	NA	NA	NA	NA	NA	NA	26.06925	12.88615	13.11125	135.013774331253	130.417612702282	4.59616162897078	0.0346350982097106	0.0340421683027261
2011	2		3	181	1990	1.1015	NA	NA	NA	NA	NA	NA	NA	27.17075	12.66585	12.88615	130.417612702282	125.996523502471	4.42108919981027	0.0344873917865457	0.0338994795887175
2011	2		3	181	1989	0.7545	NA	NA	NA	NA	NA	NA	NA	27.92525	12.51495	12.66585	125.996523502471	123.012181132874	2.98434236959739	0.0239709312510895	0.0236859104254479
2011	2		3	181	1988	0.7095	NA	NA	NA	NA	NA	NA	NA	28.63475	12.37305	12.51495	123.012181132874	120.238463324153	2.7737178087212	0.0228064187783787	0.0225483182492725
2011	2		3	181	1987	0.83525	NA	NA	NA	NA	NA	NA	NA	29.47	12.206	12.37305	120.238463324153	117.013673205531	3.22479011862141	0.0271861723170219	0.0268199545259294
2011	2		3	181	1986	0.87575	NA	NA	NA	NA	NA	NA	NA	30.34575	12.03085	12.206	117.013673205531	113.679591810516	3.33408139501589	0.0289068998803557	0.0284930923342579
2011	2		3	181	1985	0.6905	NA	NA	NA	NA	NA	NA	NA	31.03625	11.89275	12.03085	113.679591810516	111.084754748109	2.59483706240619	0.0230904268529515	0.0228258830022132
2011	2		3	181	1984	0.49425	NA	NA	NA	NA	NA	NA	NA	31.5305	11.7939	11.89275	111.084754748109	109.245803576524	1.83895117158575	0.0166930442017063	0.0165544873889821
2011	2		3	181	1983	0.54575	NA	NA	NA	NA	NA	NA	NA	32.07625	11.68475	11.7939	109.245803576524	107.233067907029	2.01273566949494	0.0185957516872838	0.0184239174741854
2011	2		3	181	1982	0.80825	NA	NA	NA	NA	NA	NA	NA	32.8845	11.5231	11.68475	107.233067907029	104.28660824984	2.94645965718912	0.0278617130427009	0.0274771552721378
2011	2		4	184.5	2011	2.53325	NA	NA	NA	NA	NA	NA	NA	2.53325	17.94335	18.45	267.3514983159	252.869784443798	14.481713872102	0.0556895954642557	0.0541673189165768
2011	2		4	184.5	2010	1.76925	NA	NA	NA	NA	NA	NA	NA	4.3025	17.5895	17.94335	252.869784443798	242.994738522949	9.87504592084852	0.039834879301122	0.0390519015254008
2011	2		4	184.5	2009	1.5075	NA	NA	NA	NA	NA	NA	NA	5.81	17.288	17.5895	242.994738522949	234.735832103115	8.2589064198342	0.0345790277985253	0.0339880051314535
2011	2		4	184.5	2008	1.0475	NA	NA	NA	NA	NA	NA	NA	6.8575	17.0785	17.288	234.735832103115	229.081136739803	5.65469536331247	0.0243845134295828	0.024089613045649
2011	2		4	184.5	2007	1.026	NA	NA	NA	NA	NA	NA	NA	7.8835	16.8733	17.0785	229.081136739803	223.609338923902	5.47179781590054	0.0241757430932599	0.0238858506369103
2011	2		4	184.5	2006	1.0175	NA	NA	NA	NA	NA	NA	NA	8.901	16.6698	16.8733	223.609338923902	218.248194685	5.36114423890265	0.0242675837058251	0.0239754934418331
2011	2		4	184.5	2005	1.28925	NA	NA	NA	NA	NA	NA	NA	10.19025	16.41195	16.6698	218.248194685	211.548646848324	6.69954783667541	0.0311779421325121	0.0306969221273282
2011	2		4	184.5	2004	1.73125	NA	NA	NA	NA	NA	NA	NA	11.9215	16.0657	16.41195	211.548646848324	202.716541091792	8.83210575653234	0.0426463268413976	0.0417497624688886
2011	2		4	184.5	2003	1.6685	NA	NA	NA	NA	NA	NA	NA	13.59	15.732	16.0657	202.716541091792	194.382765618138	8.33377547365379	0.0419794200674665	0.0411104857490646
2011	2		4	184.5	2002	1.8995	NA	NA	NA	NA	NA	NA	NA	15.4895	15.3521	15.732	194.382765618138	185.108116838315	9.27464877982266	0.0488891641522066	0.0477133286499409
2011	2		4	184.5	2001	1.47325	NA	NA	NA	NA	NA	NA	NA	16.96275	15.05745	15.3521	185.108116838315	178.070812707643	7.03730413067225	0.0387587743351678	0.0380172639151154
2011	2		4	184.5	2000	1.544	NA	NA	NA	NA	NA	NA	NA	18.50675	14.74865	15.05745	178.070812707643	170.841910873688	7.22890183395495	0.041442664304966	0.0405956581207015
2011	2		4	184.5	1999	1.552	NA	NA	NA	NA	NA	NA	NA	20.05875	14.43825	14.74865	170.841910873688	163.726506865494	7.11540400819425	0.0425412363773716	0.0416490542151277
2011	2		4	184.5	1998	1.40125	NA	NA	NA	NA	NA	NA	NA	21.46	14.158	14.43825	163.726506865494	157.432248180521	6.2942586849727	0.0392021992654189	0.0384437364814948
2011	2		4	184.5	1997	1.3475	NA	NA	NA	NA	NA	NA	NA	22.8075	13.8885	14.158	157.432248180521	151.49579122609	5.93645695443129	0.0384373515558462	0.0377080110526288
2011	2		4	184.5	1996	1.14125	NA	NA	NA	NA	NA	NA	NA	23.94875	13.66025	13.8885	151.49579122609	146.557205856588	4.9385853695016	0.033142007976722	0.0325988288488578
2011	2		4	184.5	1995	1.22525	NA	NA	NA	NA	NA	NA	NA	25.174	13.4152	13.66025	146.557205856588	141.346215473879	5.21099038270921	0.0362035262699011	0.0355560161798415
2011	2		4	184.5	1994	1.4555	NA	NA	NA	NA	NA	NA	NA	26.6295	13.1241	13.4152	141.346215473879	135.278551096076	6.06766437780325	0.0438763155055491	0.0429276748405377
2011	2		4	184.5	1993	1.26825	NA	NA	NA	NA	NA	NA	NA	27.89775	12.87045	13.1241	135.278551096076	130.100014476817	5.17853661925926	0.0390324973325009	0.0382805446783757
2011	2		4	184.5	1992	1.25075	NA	NA	NA	NA	NA	NA	NA	29.1485	12.6203	12.87045	130.100014476817	125.091914360176	5.00810011664088	0.0392547148208135	0.0384942318168097
2011	2		4	184.5	1991	1.164	NA	NA	NA	NA	NA	NA	NA	30.3125	12.3875	12.6203	125.091914360176	120.519470891801	4.57244346837415	0.0372374579304487	0.0365526700247689
2011	2		4	184.5	1990	0.934	NA	NA	NA	NA	NA	NA	NA	31.2465	12.2007	12.3875	120.519470891801	116.912077625552	3.60739326624935	0.0303891450274302	0.0299320370356417
2011	2		4	184.5	1989	0.62975	NA	NA	NA	NA	NA	NA	NA	31.87625	12.07475	12.2007	116.912077625552	114.510728295693	2.40134932985917	0.0207536635036633	0.0205397883489014
2011	2		4	184.5	1988	0.60025	NA	NA	NA	NA	NA	NA	NA	32.4765	11.9547	12.07475	114.510728295693	112.245062353704	2.26566594198896	0.019983977796039	0.0197856216243642
2011	2		4	184.5	1987	0.75	NA	NA	NA	NA	NA	NA	NA	33.2265	11.8047	11.9547	112.245062353704	109.44597398519	2.79908836851379	0.0252534984771768	0.0249372962143615
2011	2		4	184.5	1986	0.992	NA	NA	NA	NA	NA	NA	NA	34.2185	11.6063	11.8047	109.44597398519	105.798001834776	3.64797215041425	0.0338994062413162	0.0333312594112222
2011	2		4	184.5	1985	0.9235	NA	NA	NA	NA	NA	NA	NA	35.142	11.4216	11.6063	105.798001834776	102.45750463801	3.34049719676645	0.0320835092808404	0.0315742938319694
2011	2		4	184.5	1984	0.837	NA	NA	NA	NA	NA	NA	NA	35.979	11.2542	11.4216	102.45750463801	99.4761890358542	2.98131560215528	0.0295298143613199	0.0290980696112842
2011	2		4	184.5	1983	0.936	NA	NA	NA	NA	NA	NA	NA	36.915	11.067	11.2542	99.4761890358542	96.1943803162946	3.28180871955963	0.0335473700591305	0.0329908971319435
2011	2		4	184.5	1982	1.34175	NA	NA	NA	NA	NA	NA	NA	38.25675	10.79865	11.067	96.1943803162946	91.5859409996219	4.60843931667273	0.0490931619312508	0.0479075732025075
2011	2		5	239.5	2011	2.03575	NA	NA	NA	NA	NA	NA	NA	2.03575	23.54285	23.95	450.506350020185	435.319330454654	15.1870195655305	0.0342923176699412	0.0337110000000002
2011	2		5	239.5	2010	2.201	NA	NA	NA	NA	NA	NA	NA	4.23675	23.10265	23.54285	435.319330454654	419.192475783116	16.1268546715388	0.037749670918329	0.0370460338958429
2011	2		5	239.5	2009	2.3835	NA	NA	NA	NA	NA	NA	NA	6.62025	22.62595	23.10265	419.192475783116	402.071719747743	17.1207560353729	0.0416997038160692	0.0408422312528122
2011	2		5	239.5	2008	1.903	NA	NA	NA	NA	NA	NA	NA	8.52325	22.24535	22.62595	402.071719747743	388.65867673426	13.4130430134828	0.0339289592954908	0.0333598270027499
2011	2		5	239.5	2007	1.5175	NA	NA	NA	NA	NA	NA	NA	10.04075	21.94185	22.24535	388.65867673426	378.125847106517	10.5328296277426	0.027474451679233	0.0271004618145816
2011	2		5	239.5	2006	1.35825	NA	NA	NA	NA	NA	NA	NA	11.399	21.6702	21.94185	378.125847106518	368.821067474524	9.30477963199326	0.0249154546247695	0.0246076265433717
2011	2		5	239.5	2005	1.47975	NA	NA	NA	NA	NA	NA	NA	12.87875	21.37425	21.6702	368.821067474524	358.815876361685	10.0051911128394	0.0275022367341422	0.0271274935061309
2011	2		5	239.5	2004	1.70675	NA	NA	NA	NA	NA	NA	NA	14.5855	21.0329	21.37425	358.815876361685	347.446703363283	11.3691729984015	0.0321980960796172	0.0316852562759554
2011	2		5	239.5	2003	1.83775	NA	NA	NA	NA	NA	NA	NA	16.42325	20.66535	21.0329	347.446703363283	335.409540481504	12.0371628817796	0.0352589875562278	0.0346446311484894
2011	2		5	239.5	2002	2.00225	NA	NA	NA	NA	NA	NA	NA	18.4255	20.2649	20.66535	335.409540481504	322.536457266115	12.8730832153892	0.0391361184365035	0.038380193947104
2011	2		5	239.5	2001	1.71175	NA	NA	NA	NA	NA	NA	NA	20.13725	19.92255	20.2649	322.536457266115	311.730813061621	10.8056442044939	0.0340761388799223	0.0335020862326225
2011	2		5	239.5	2000	1.8625	NA	NA	NA	NA	NA	NA	NA	21.99975	19.55005	19.92255	311.730813061621	300.182677001286	11.5481360603344	0.037748824077881	0.0370452184271295
2011	2		5	239.5	1999	1.71475	NA	NA	NA	NA	NA	NA	NA	23.7145	19.2071	19.55005	300.182677001286	289.743349502025	10.4393274992607	0.0353956832570918	0.0347765820584509
2011	2		5	239.5	1998	1.527	NA	NA	NA	NA	NA	NA	NA	25.2415	18.9017	19.2071	289.743349502025	280.602549902983	9.14079959904228	0.0320562744675369	0.0315479185795027
2011	2		5	239.5	1997	1.5195	NA	NA	NA	NA	NA	NA	NA	26.761	18.5978	18.9017	280.602549902983	271.652075424616	8.95047447836725	0.0324171419137275	0.0318973383579794
2011	2		5	239.5	1996	1.78225	NA	NA	NA	NA	NA	NA	NA	28.54325	18.24135	18.5978	271.652075424616	261.338764726878	10.3133106977378	0.0387045981768832	0.0379651459743762
2011	2		5	239.5	1995	1.72725	NA	NA	NA	NA	NA	NA	NA	30.2705	17.8959	18.24135	261.338764726878	251.534157994296	9.80460673258196	0.0382387174677664	0.0375168480758246
2011	2		5	239.5	1994	1.9085	NA	NA	NA	NA	NA	NA	NA	32.179	17.5142	17.8959	251.534157994296	240.918688795363	10.6154691989333	0.0431193117212935	0.0422028931719644
2011	2		5	239.5	1993	1.845	NA	NA	NA	NA	NA	NA	NA	34.024	17.1452	17.5142	240.918688795363	230.873981455818	10.0447073395448	0.0425874588307001	0.0416933505232417
2011	2		5	239.5	1992	1.4015	NA	NA	NA	NA	NA	NA	NA	35.4255	16.8649	17.1452	230.873981455818	223.386756393245	7.48722506257289	0.0329674239979898	0.0324299213595262
2011	2		5	239.5	1991	1.712	NA	NA	NA	NA	NA	NA	NA	37.1375	16.5225	16.8649	223.386756393245	214.408205729098	8.97855066414695	0.0410229013877913	0.0401928512196189
2011	2		5	239.5	1990	1.66475	NA	NA	NA	NA	NA	NA	NA	38.80225	16.18955	16.5225	214.408205729098	205.854059659306	8.55414606979193	0.040714231988717	0.0398965423953968
2011	2		5	239.5	1989	1.34825	NA	NA	NA	NA	NA	NA	NA	40.1505	15.9199	16.18955	205.854059659306	199.053836379797	6.80022327950937	0.033592146757277	0.0330341956372583
2011	2		5	239.5	1988	0.904	NA	NA	NA	NA	NA	NA	NA	41.0545	15.7391	15.9199	199.053836379797	194.558258761533	4.49557761826398	0.0228436735927587	0.022584732351937
2011	2		5	239.5	1987	1.15	NA	NA	NA	NA	NA	NA	NA	42.2045	15.5091	15.7391	194.558258761533	188.913534616953	5.64472414457953	0.0294422275351733	0.0290130276684794
2011	2		5	239.5	1986	1.00625	NA	NA	NA	NA	NA	NA	NA	43.21075	15.30785	15.5091	188.913534616953	184.042564960737	4.87096965621657	0.0261223594161489	0.025784122170458
2011	2		5	239.5	1985	0.872	NA	NA	NA	NA	NA	NA	NA	44.08275	15.13345	15.30785	184.042564960737	179.872915390903	4.16964956983352	0.0229164862337109	0.0226558979479724
