Snr	trt	year	age	wd	wde	wdl	swg	wge	wgl	ba	bai	baie	bail
1	F	1975	31	1.185	0.85	0.335	388.133926274974	332.241376605193	530.039254470707	1811.06564710071	174.35674293809	124.171449633137	50.1852933049533
1	F	1976	32	1.015	0.775	0.24	387.373366662014	340.524910643113	539.256742852579	1967.42436280602	156.358715705307	118.802860487233	37.5558552180739
1	F	1977	33	0.73	0.525	0.205	373.771043507745	324.077364365261	501.308591176749	2083.881317519	116.456954712982	83.4151754390348	33.0417792739472
1	F	1978	34	0.815	0.62	0.195	382.5039779936	334.523537135942	534.404869625674	2217.85414353225	133.972826013255	101.538159519614	32.4346664936411
1	F	1979	35	0.91	0.65	0.26	396.584417025266	336.410823397465	547.018400629095	2372.37494899539	154.520805463141	109.841074743786	44.6797307193547
1	F	1980	36	0.775	0.525	0.25	414.821286737607	343.328114998696	564.826311249906	2508.07486556996	135.699916574566	91.5134159018253	44.1865006727403
1	F	1981	37	0.52	0.37	0.15	401.435590811731	350.413705753643	527.293092602993	2601.24068066776	93.1658150977973	66.1167023503895	27.0491127474079
1	F	1982	38	0.53	0.33	0.2	418.68475804741	352.579946930639	528.464068964469	2697.94644236762	96.7057616998627	60.0056763206262	36.7000853792365
1	F	1983	39	0.295	0.205	0.09	393.38067898664	362.319436187938	486.312771437353	2752.53781936923	54.5913770016141	37.8784182437807	16.7129587578333
1	F	1984	40	0.245	0.165	0.08	385.086151719459	352.889825868197	484.922509787544	2798.29205331593	45.7542339466982	30.7726069002588	14.9816270464394
1	F	1985	41	0.35	0.225	0.125	410.402921479723	352.933495539157	511.866786179245	2864.30948133847	66.017428022536	42.3514178639625	23.6660101585735
1	F	1986	42	0.705	0.375	0.33	452.198637084915	375.526148751261	537.774059881217	2999.62408157407	135.314600235604	71.587079098269	63.7275211373349
1	F	1987	43	0.67	0.5	0.17	396.703331213477	349.979467423513	534.637708970742	3131.11512793081	131.491046356736	97.8606111593222	33.6304351974136
1	F	1988	44	0.56	0.42	0.14	378.847385891808	336.766973626388	504.657073152279	3243.18202106966	112.066893138856	83.8654442061106	28.2014489327453
1	F	1989	45	0.76	0.545	0.215	409.728127607397	352.325403324724	558.989143074351	3398.42445036533	155.24242929567	110.957046994158	44.2853823015116
1	F	1990	46	1.09	0.64	0.45	458.848309548793	392.874974980324	552.917716928325	3627.40979817798	228.985347812648	133.545333792918	95.4400140197304
1	F	1991	47	0.855	0.625	0.23	394.626149014658	331.273567667536	565.153674522035	3812.25113535853	184.841337180548	134.666332591535	50.1750045890126
1	F	1992	48	0.865	0.57	0.295	415.656133444686	360.723493599185	522.368169667546	4003.92842107366	191.677285715127	125.779316753244	65.8979689618832
1	F	1993	49	1.15	0.83	0.32	406.85547337974	354.529636690762	541.808159639729	4266.03935014429	262.11092907063	188.341307016096	73.769622054534
1	F	1994	50	1.165	0.855	0.31	404.950181043919	347.047096815175	567.047708008871	4540.0419142671	274.002564122815	200.259331446571	73.7432326762437
1	F	1995	51	1.21	0.95	0.26	381.003258213539	332.574384017073	557.962692714942	4833.65642030866	293.614506041564	229.747812349676	63.866693691888
1	F	1996	52	1.04	0.855	0.185	371.857557939652	329.210084629074	568.909893206389	5093.37062834387	259.714208035206	213.018124610961	46.6960834242445
1	F	1997	53	0.985	0.72	0.265	381.174530035692	322.689365139841	540.169807676691	5345.61624962388	252.245621280012	183.783170235003	68.4624510450085
1	F	1998	54	1.215	0.97	0.245	370.587620721348	325.977961229816	547.189594218228	5665.15934085314	319.543091229254	254.361876631286	65.1812145979684
1	F	1999	55	1.35	0.965	0.385	395.807086860894	324.407891604184	573.822875547974	6031.08576995797	365.926429104832	260.402452445793	105.523976659039
1	F	2000	56	1.325	0.96	0.365	389.561036049063	353.806921741724	487.878212834861	6401.37076617057	370.284996212607	267.181145454259	103.103850758347
1	F	2001	57	1.79	1.29	0.5	387.248364454806	335.072778003356	528.290901481769	6919.12188592324	517.751119752661	371.10157468309	146.649545069571
1	F	2002	58	2.315	1.515	0.8	422.304491221314	348.904153465788	563.795258181238	7618.58217498082	699.460289057582	453.938539994233	245.521749063349
1	F	2003	59	1.935	1.25	0.685	413.405302257564	337.589639452477	555.03499075512	8229.06392070894	610.481745728121	391.678064086308	218.803681641813
1	F	2004	60	2.315	1.685	0.63	399.683659034732	337.756647202579	566.054552690815	8990.34289920753	761.278978498594	550.770907878034	210.508070620561
1	F	2005	61	1.6	1.16	0.44	397.527830672506	329.234662835738	576.230758215972	9536.17577321284	545.832874005304	394.125364763453	151.707509241851
1	F	2006	62	1.57	1.295	0.275	375.975968118383	338.633940724031	553.643618941524	10087.4096733082	551.233900095358	453.561391796171	97.672508299187
1	F	2007	63	1.46	1.08	0.38	386.432248595062	325.315105529853	559.925086213395	10613.9198675383	526.510194230135	388.183984736983	138.326209493152
1	F	2008	64	1.3	0.97	0.33	379.607373286118	325.388586078804	538.700067985711	11094.0023488967	480.082481358324	357.209766128182	122.872715230142
1	F	2009	65	1.46	1.16	0.3	358.927687627762	313.063178528094	532.144325995567	11645.8312666406	551.828917743946	437.346139854482	114.482777889463
1	F	2010	66	1.86	1.33	0.53	371.527814707336	313.842035912749	512.770065356618	12368.2461522004	722.41488555975	514.350974023682	208.063911536068
1	F	2011	67	2.505	1.725	0.78	364.266236914447	307.000942899058	491.954212707961	13375.5270721994	1007.28091999904	689.409548760583	317.87137123846
1	F	2012	68	2.21	1.72	0.49	351.78759695805	307.843003621793	508.559197533862	14296.9219541374	921.39488193796	714.455974731145	206.938907206815
1	F	2013	69	2.02	1.165	0.855	411.647396644522	318.074152568423	540.018414678285	15165.9455440622	869.023589924822	498.065036247292	370.95855367753
1	F	2014	70	2.89	2.155	0.735	358.774478133174	319.112935431863	475.351936607193	16453.830456827	1287.88491276485	955.367200955901	332.517711808945
1	F	2015	71	2.31	2.025	0.285	347.075902957685	322.633477334072	522.168222091248	17520.983928158	1067.15347133098	933.678587753318	133.474883577659
1	F	2016	72	2.305	1.715	0.59	370.691013478677	321.458077081666	510.525647414328	18619.2464709624	1098.26254280443	813.966628891951	284.29591391248
1	F	2017	73	1.955	1.415	0.54	389.073510043417	336.41272166578	518.326004457358	19576.9087624314	957.662291468983	690.741269886446	266.921021582537
1	F	2018	74	1.31	1.015	0.295	370.887576918115	324.848259677587	526.973293346144	20232.0530386591	655.144276227697	506.671115162531	148.473161065165
2	F	1952	1	1.775	1.075	0.7	339.10951291071	310.845273942063	381.50006395907	9.89798035421634	9.89798035421634	NA	NA
2	F	1953	2	1.365	0.535	0.83	385.634698361967	355.684862696642	408.66151409268	30.9748469273339	21.0768665731176	6.86587220460415	14.2109943685134
2	F	1954	3	1.35	1.145	0.205	372.107298410765	359.113613053098	444.635906502612	63.3348220556356	32.3599751283017	26.7086426435753	5.65133248472635
2	F	1955	4	1.18	0.76	0.42	388.493852364657	351.541132773992	455.196605706778	100.998748060993	37.6639260053573	23.2553254589331	14.4086005464242
2	F	1956	5	1.355	1.105	0.25	364.932556288172	351.189870804845	425.231198876723	155.039560950065	54.0408128890719	43.2023182341871	10.8384946548848
2	F	1957	6	0.73	0.535	0.195	386.917509941089	361.975584375802	455.452159636247	188.935460726707	33.8958997766417	24.5137689361448	9.38213084049693
2	F	1958	7	0.77	0.5	0.27	378.388405810751	333.500051807936	465.285028942114	228.317209595047	39.3817488683402	25.1484491919863	14.2332996763539
2	F	1959	8	0.695	0.49	0.205	381.313263441541	343.954992451038	467.310865506969	267.061764933423	38.7445553383758	27.0007322205429	11.743823117833
2	F	1960	9	0.595	0.335	0.26	407.420268833934	342.358373519212	490.57703888335	302.642893549266	35.5811286158437	19.7594396938347	15.821688922009
2	F	1961	10	0.82	0.485	0.335	409.726409647563	345.217010438903	502.384534537736	355.324260757314	52.6813672080473	30.648671070075	22.0326961379723
2	F	1962	11	0.765	0.575	0.19	351.041393849073	315.617232140508	458.047668552658	408.28138126053	52.9571205032161	39.4611526226597	13.4959678805564
2	F	1963	12	1.155	0.71	0.445	405.016383686915	333.469532921127	515.337212382303	495.203045339868	86.9216640793388	52.4397787329863	34.4818853463524
2	F	1964	13	1.7	1.17	0.53	368.860361589443	324.236629654293	458.078292867774	638.38741371253	143.184368372662	96.5964342755175	46.5879340971446
2	F	1965	14	1.625	1.15	0.475	358.548933830817	312.157969789198	468.060244690231	792.229242463414	153.841828750884	107.156583821294	46.6852449295893
2	F	1966	15	1.275	0.875	0.4	380.203056253654	315.13892570983	521.965710893439	924.551946935371	132.322704471957	89.710141718665	42.6125627532919
2	F	1967	16	1.275	0.9	0.375	381.362726826333	327.989060370396	509.992185401682	1067.08875452231	142.536807586941	99.5539295996068	42.9828779873339
2	F	1968	17	0.905	0.605	0.3	392.74961085227	335.419390323432	506.270925327941	1174.45998766166	107.371233139351	71.2083601038787	36.1628730354721
2	F	1969	18	0.825	0.565	0.26	378.469522088584	319.490763471422	507.809036020415	1276.82367919082	102.363691529161	69.6421190864316	32.7215724427297
2	F	1970	19	0.63	0.385	0.245	408.421419566486	329.220607528877	532.285746891873	1357.87205726446	81.0483780736361	49.2332336512836	31.8151444223524
2	F	1971	20	0.925	0.73	0.195	372.586017427481	330.279691488095	532.605836728505	1481.39044832473	123.518391060272	97.0321731765705	26.4862178837013
2	F	1972	21	1.295	0.96	0.335	373.844056335007	315.85944789912	540.368042136151	1663.34796052892	181.957512204185	133.877085977137	48.0804262270483
2	F	1973	22	1.245	0.875	0.37	396.067421386605	328.430088208922	557.169739975571	1848.21474460996	184.866784081043	128.909364053832	55.9574200272109
2	F	1974	23	1.29	0.87	0.42	402.825213372286	329.689738157823	553.703735987022	2050.03693986187	201.822195251915	134.96470535381	66.8574898981058
2	F	1975	24	1.3	0.875	0.425	405.439745951044	338.968829453738	541.856447480283	2264.00139071991	213.96445085804	142.846254463319	71.1181963947211
2	F	1976	25	1.23	0.92	0.31	401.533017370049	358.859546109789	526.578144702545	2476.22100101815	212.219610298236	157.837384827536	54.3822254707006
2	F	1977	26	0.94	0.725	0.215	375.353413599123	333.318700033881	517.951294748666	2644.81331413599	168.592313117835	129.541609575367	39.050703542468
2	F	1978	27	0.94	0.71	0.23	380.307577429141	329.506647375526	534.994884424747	2818.95744979124	174.144135655259	131.021378255024	43.1227574002346
2	F	1979	28	1.145	0.815	0.33	394.635577956085	330.674375204041	551.091603858051	3038.57983047858	219.622380687339	155.480169319731	64.1422113676081
2	F	1980	29	1.01	0.685	0.325	407.469439403713	335.604599171572	554.896904448096	3239.14570282833	200.565872349744	135.327952004381	65.2379203453634
2	F	1981	30	1.025	0.705	0.32	401.948951595334	330.825500533761	559.882468590266	3449.24324582888	210.097543000552	143.797371639193	66.3001713613589
2	F	1982	31	0.93	0.58	0.35	430.048291752536	354.222295483312	556.857841322252	3645.58022030763	196.336974478747	121.808971957637	74.5280025211105
2	F	1983	32	0.725	0.56	0.165	388.635455245866	339.536953164065	555.408214967806	3802.40813287575	156.827912568122	120.845759650048	35.9821529180745
2	F	1984	33	0.545	0.405	0.14	394.210363618377	343.953959030116	539.453757808296	3922.47391360973	120.065780733977	89.0450665538997	31.020714180077
2	F	1985	34	0.46	0.275	0.185	427.901865881527	352.732305734285	542.639514173875	4025.26619691665	102.792283306927	61.2920799724543	41.5002033344731
2	F	1986	35	0.62	0.445	0.175	407.220242279541	354.303750212084	540.782590146855	4165.9159283364	140.649731419745	100.705558926596	39.9441724931485
2	F	1987	36	0.63	0.435	0.195	412.388801834232	357.514584171763	533.742738512478	4311.308208026	145.392279689606	100.123421807887	45.2688578817188
2	F	1988	37	0.665	0.485	0.18	404.991465911697	353.411486616262	541.542579031317	4467.48329764071	156.175089614705	113.627871988607	42.5472176260982
2	F	1989	38	0.665	0.5	0.165	401.351084436427	348.478029017297	559.042927715804	4626.43696887788	158.953671237172	119.254857130269	39.6988141069032
2	F	1990	39	0.965	0.65	0.315	427.898733766748	364.981532951827	555.632307302592	4862.04063139403	235.603662516151	158.053526402102	77.5501361140496
2	F	1991	40	0.82	0.635	0.185	392.962520708399	343.230537189875	558.85464747661	5066.84105648155	204.800425087518	158.226392537866	46.5740325496527
2	F	1992	41	0.66	0.48	0.18	410.563124261094	362.775089130477	536.771429799537	5234.74913071943	167.908074237882	121.843529476825	46.0645447610568
2	F	1993	42	0.68	0.46	0.22	426.036684545667	369.35845817978	544.015129857533	5410.60794764502	175.858816925588	118.645388155473	57.2134287701156
2	F	1994	43	0.685	0.48	0.205	417.821265761778	361.954891183585	543.118551524468	5590.69731177775	180.089364132729	125.884874266404	54.2044898663253
2	F	1995	44	0.485	0.33	0.155	397.594272298747	360.989098608848	502.566308956361	5719.98853641863	129.291224640875	87.8106562604871	41.4805683803879
2	F	1996	45	0.47	0.315	0.155	397.32936561191	353.609925040378	501.523826975027	5846.69116725276	126.702630834134	84.7643324041182	41.9382984300155
2	F	1997	46	0.46	0.245	0.215	436.924665249831	361.540075876735	519.951687141848	5972.04197076805	125.350803515294	66.5974445662041	58.7533589490895
2	F	1998	47	0.62	0.425	0.195	396.510371894697	347.323505245894	500.459191079258	6143.09666420777	171.054693439718	116.994873915092	54.0598195246257
2	F	1999	48	0.755	0.535	0.22	413.29525298797	359.576468835148	538.921055959813	6354.65850354416	211.561839336392	149.544915398936	62.0169239374563
2	F	2000	49	0.89	0.68	0.21	391.308807692166	351.26806601078	515.805955757807	6608.64872976453	253.990226220366	193.611328692493	60.3788975278731
2	F	2001	50	0.845	0.535	0.31	420.223448409297	352.538837900884	530.324255680901	6854.40256398516	245.753834220634	155.074589708152	90.679244512482
2	F	2002	51	1.115	0.7	0.415	420.683141342168	348.76949097094	544.354041999624	7185.54692856559	331.144364580428	206.980690389109	124.163674191319
2	F	2003	52	0.96	0.65	0.31	414.432730529705	350.511260092559	550.56489670775	7476.91582417837	291.368895612778	196.647992151452	94.7209034613261
2	F	2004	53	0.92	0.655	0.265	417.926057213718	363.763724070212	546.891276071854	7761.57804779426	284.662223615895	202.121824651252	82.5403989646429
2	F	2005	54	0.88	0.565	0.315	423.039085109144	353.837141480372	542.993553787718	8038.83993575536	277.261887961098	177.45560993159	99.8062780295086
2	F	2006	55	0.865	0.61	0.255	418.818132305219	356.205580736834	566.613161775932	8316.11776729918	277.277831543815	195.048293172245	82.22953837157
2	F	2007	56	0.73	0.48	0.25	417.513380089772	352.99745103183	538.188798258932	8553.77893738398	237.661170084803	155.893367293493	81.7678027913098
2	F	2008	57	0.76	0.515	0.245	418.60593213433	367.081725344097	523.30233058392	8804.76454439045	250.985607006471	169.679382715793	81.3062242906781
2	F	2009	58	0.94	0.65	0.29	405.628988456366	353.759673096434	513.905917141721	9120.21437601153	315.449831621076	217.5380125015	97.9118191195757
2	F	2010	59	1.03	0.605	0.425	417.587854756867	345.328803187197	518.457785369356	9472.24145673908	352.027080727554	205.965406183284	146.061674544269
2	F	2011	60	1.275	0.78	0.495	388.724466166616	326.592227892104	492.86531742242	9917.23588244854	444.994425709461	271.018915039884	173.975510669577
2	F	2012	61	1.485	1.085	0.4	348.411170707097	301.350643415519	476.057630100352	10448.3996393366	531.163756888081	386.725893046638	144.437863841444
2	F	2013	62	0.695	0.395	0.3	406.657082081703	328.655607178682	512.84759055263	10701.7512583103	253.351618973707	143.618929176471	109.732689797236
2	F	2014	63	1.785	0.96	0.825	404.349350902568	338.330738043262	492.476162545657	11366.3529065226	664.601648212249	354.944677824944	309.656970387305
2	F	2015	64	1.695	1.17	0.525	376.307859033326	321.020774066169	504.539416839245	12015.9762263607	649.623319838094	446.482833768918	203.140486069176
2	F	2016	65	1.565	1.08	0.485	373.392671934976	321.17646056714	487.540861441491	12631.8040203074	615.827793946735	423.334636619469	192.493157327266
2	F	2017	66	1.515	0.965	0.55	378.276838075521	320.027432106483	482.959934117918	13242.6161045031	610.812084195642	387.397722635606	223.414361560037
2	F	2018	67	1.485	0.81	0.675	439.719174936747	350.494695368493	543.218401443671	13855.3286951745	612.712590671435	332.489201855615	280.223388815821
3	F	1938	1	5.56	0.925	4.635	364.281793922726	331.323392786904	368.208110375146	97.1179386560135	97.1179386560135	NA	NA
3	F	1939	2	3.21	2.605	0.605	341.73933296637	333.335999962052	377.828559340057	241.629001606286	144.511062950273	112.323325639204	32.1877373110685
3	F	1940	3	2.7	2.33	0.37	327.951129091347	317.049249173821	397.779256506362	413.310756939661	171.681755333375	145.446629242512	26.235126090863
3	F	1941	4	2.22	1.855	0.365	322.461992420079	309.227980072391	389.820141571306	588.78504292445	175.474285984788	144.496690163883	30.9775958209057
3	F	1942	5	1.66	1.405	0.255	326.991637254909	307.566726697053	435.22495829691	740.229915020461	151.444872096011	127.055196069683	24.3896760263282
3	F	1943	6	2.03	1.545	0.485	358.932003110081	324.922677532609	465.929832745583	948.963299951009	208.733384930548	156.509512152679	52.2238727778686
3	F	1944	7	2.145	1.785	0.36	316.399922570534	293.369783054147	428.430716802805	1197.65562286018	248.692322909169	204.934963792909	43.75735911626
3	F	1945	8	1.71	1.45	0.26	335.359896906854	308.793234345255	460.066843203445	1416.62337417832	218.967751318147	184.49002858206	34.4777227360869
3	F	1946	9	1.835	1.495	0.34	334.183328560973	304.927038477446	459.275563719326	1672.03383589756	255.410461719238	206.489580917538	48.9208808017004
3	F	1947	10	1.765	1.43	0.335	333.979593575231	302.008445635022	470.447512026492	1937.6627989615	265.628963063936	213.707154419711	51.9218086442256
3	F	1948	11	1.465	1.175	0.29	335.293532768554	306.469603795251	451.608950119444	2173.00822256152	235.345423600025	187.687777204334	47.6576463956917
3	F	1949	12	1.98	1.635	0.345	335.471669351816	306.093465402624	473.984866018121	2512.51511408673	339.506891525203	278.578293822769	60.9285977024347
3	F	1950	13	2.145	1.58	0.565	345.231262632194	302.986216988785	462.67142267955	2908.11145107041	395.596336983681	288.590471069942	107.005865913738
3	F	1951	14	1.925	1.44	0.485	346.241789033213	308.252299030377	459.473326545446	3287.74739781642	379.635946746016	281.793321204636	97.8426255413797
3	F	1952	15	1.86	1.525	0.335	336.185952457875	310.146115886258	454.824667868441	3676.68159487909	388.934197062662	317.279259563075	71.6549374995866
3	F	1953	16	1.815	1.42	0.395	346.728833533257	308.967033466445	482.069887310558	4077.16090932424	400.479314445155	311.56053991593	88.9187745292247
3	F	1954	17	1.96	1.42	0.54	352.361481785117	305.277330729701	479.286149378953	4532.87908301692	455.718173692674	327.754193408125	127.96398028455
3	F	1955	18	1.725	1.25	0.475	359.825912765868	311.281972141819	487.799075852398	4953.92750412255	421.048421105637	303.242230887755	117.806190217882
3	F	1956	19	1.54	1.19	0.35	349.060135575808	312.157614760309	472.459033811642	5345.61624962388	391.688745501329	301.360102728989	90.3286427723406
3	F	1957	20	1.325	0.935	0.39	361.839565655697	313.954322274136	475.346740817146	5694.54705517188	348.930805547994	245.081062153869	103.849743394126
3	F	1958	21	1.12	0.87	0.25	353.516209521176	314.038220853393	490.515056911704	5998.09527718409	303.548222012213	235.10862605376	68.4395959584526
3	F	1959	22	1.2	0.905	0.295	369.36551759209	325.212214581457	504.991340674565	6332.07170900191	333.976431817825	251.035165630584	82.9412661872411
3	F	1960	23	0.87	0.655	0.215	345.455680565352	310.192272435864	453.037366198674	6579.86231627969	247.790607277771	186.112582647823	61.6780246299486
3	F	1961	24	1.015	0.68	0.335	374.803279571415	313.174475986872	499.626222709701	6874.96208878805	295.099772508365	196.986655839511	98.1131166688547
3	F	1962	25	1.09	0.82	0.27	346.551889072183	311.877552847624	451.033100898535	7199.07549046993	324.113401681879	243.13288200956	80.9805196723191
3	F	1963	26	1.145	0.75	0.395	370.96975306708	315.313040184593	476.00617121478	7547.58280932822	348.507318858291	227.349206358659	121.158112499632
3	F	1964	27	1.045	0.71	0.335	359.176513703904	308.361323447428	466.099011275681	7872.84249962958	325.259690301356	220.242609616973	105.017080684383
3	F	1965	28	0.79	0.605	0.185	339.819683195222	300.866820811957	468.629576914425	8123.28681022184	250.444310592259	191.444336619863	58.9999739723962
3	F	1966	29	0.755	0.54	0.215	358.028342453608	303.177604755238	495.79799947268	8366.30007609111	243.013265869276	173.446073767631	69.5671921016456
3	F	1967	30	0.795	0.525	0.27	381.570297465214	319.52456628232	502.262152391573	8626.05944452071	259.759368429601	171.093884808071	88.6654836215293
3	F	1968	31	1.08	0.765	0.315	377.242147357759	325.854474321669	501.205297142039	8985.30182109577	359.242376575055	253.706304784298	105.536071790757
3	F	1969	32	1.03	0.76	0.27	357.887920332172	316.414456216423	475.047047818605	9334.74022947677	349.438408380996	257.193394089965	92.2450142910311
3	F	1970	33	1.24	0.965	0.275	348.986027672555	310.085548814635	485.273961006088	9764.26631689793	429.526087421165	333.434585624898	96.091501796267
3	F	1971	34	1.4	1.11	0.29	347.559137882263	316.427357399991	466.497309543353	10260.8264517243	496.560134826403	392.689971080028	103.870163746375
3	F	1972	35	1.53	1.2	0.33	337.965376248942	296.306234818287	489.721794034296	10817.5791876343	556.752735909919	435.424741787547	121.327994122372
3	F	1973	36	1.6	1.21	0.39	356.377796198205	311.116796720773	498.086900336786	11415.5373669479	597.958179313668	450.723355532733	147.234823780935
3	F	1974	37	1.685	1.165	0.52	356.330998882924	304.239919738122	473.418432513534	12062.6514967336	647.114129785672	445.508076108325	201.606053677348
3	F	1975	38	1.875	1.22	0.655	382.348220151566	323.939492453961	490.604969747397	12803.7041163302	741.052619596621	479.667791128051	261.38482846857
3	F	1976	39	2.37	1.63	0.74	366.481902359726	319.330825937237	469.976701436607	13772.0010916307	968.296975300467	662.170134038182	306.126841262285
3	F	1977	40	1.415	1.125	0.29	342.835567178335	312.371570889926	461.318434592627	14366.944991333	594.943899702366	471.986989789106	122.95690991326
3	F	1978	41	1.39	1.02	0.37	356.520515203812	311.671994473742	480.78340362256	14963.6264273923	596.681436059249	436.666927522774	160.014508536475
3	F	1979	42	1.45	1.01	0.44	361.700406997511	311.785467555513	476.275658631124	15599.0009752102	635.374547817923	441.17511298068	194.199434837243
3	F	1980	43	1.02	0.71	0.31	368.998286959972	310.85892374111	501.2088656853	16053.8690339308	454.868058720611	315.932380252663	138.935678467948
3	F	1981	44	0.855	0.525	0.33	377.860136794116	312.275365325505	482.813553993312	16440.19186064	386.322826709185	236.671489859111	149.651336850075
3	F	1982	45	1.04	0.685	0.355	391.605419613659	326.60507598898	516.490633626952	16916.2964573804	476.104596740352	312.824167021019	163.280429719332
3	F	1983	46	0.805	0.56	0.245	363.590841206685	315.448614094107	473.747738572291	17289.4856989216	373.189241541222	259.178880647036	114.010360894186
3	F	1984	47	0.665	0.455	0.21	360.342239884758	313.71084193466	461.459533615942	17600.8435275715	311.357828649958	212.734124635077	98.6237040148808
