plot	year	rep	nr	d	h	lc	cb	ba	Vst	Vsw	Bsb	Bbr	Bcr	Bcn	Bdb	Bf	dd	dh	dcb	dba	dVst	dVsw	dBsb	dBbr	dBcr	dBcn	Bbr.trnv	trt	swg	dBsw
3	2018	1	59	0.239	19.8599796756496	9.51958107226687	10.3403986033827	0.0448627284914256	0.441673760819584	0.379251421550594	12.6119762273071	25.4330864443999	33.2522890799797	0.180803692957642	3.99819247424153	6.61194255895263	0.00156233085148599	0.1816944775038	0.16846761930563	0.000584613690643443	0.00966282367736077	0.00842109813950431	0.0996682269322751	0.393518214759514	0.368656028564516	0.00410715506393605	0.308471321531057	C	436.464553507964	3.6755108395055
3	2018	1	60	0.207	19.2903077560495	8.63728721480826	10.6530205412412	0.0336535259034173	0.330274409758602	0.281955541349414	9.7123790448448	17.2931214551738	26.0436459223468	0.109266156171858	2.93709968072574	5.14338437467414	0.002214348042932	0.201544904951401	0.18519801607437	0.000716154910746412	0.0101220741923702	0.00877993029332974	0.147722985094422	0.459069440177178	0.471809523805174	0.00404066885376149	0.245462569972801	C	436.464553507964	3.83212835530921
3	2018	1	61	0.192	18.9714150797779	8.21364642487539	10.7577686549025	0.0289529178954835	0.283214034997768	0.241043965618745	8.47751654516096	13.9607080795539	22.9175394907176	0.0839510077208905	2.48193066006577	4.4647223008897	0.001733456196128	0.196245001202097	0.199226559497486	0.000520438052422481	0.00781593119934498	0.00675565592109176	0.102323609827383	0.303762565256557	0.35060978972195	0.00262566395834463	0.223765924642393	C	436.464553507964	2.94860434525275
3	2018	1	62	0.2195	19.528946973357	8.98506316950681	10.5438838038502	0.0378406798620299	0.372023201330454	0.318350274715606	10.8021863722774	20.3151921048746	28.7731890478133	0.13418443632127	3.33825803548144	5.71576268131665	0.00119220980804999	0.178630551554303	0.184774679308552	0.000409945436949256	0.00741161280711317	0.00643317016343126	0.0624675829596164	0.251270666448598	0.265154750477841	0.00253618477517414	0.279116347231162	C	436.464553507964	2.80785074302278
3	2018	1	63	0.143	17.5856698397663	6.76324294238812	10.8224268973782	0.0160606070433144	0.153267392976195	0.128885429854002	5.00340145358691	5.57371343834208	13.8880628847868	0.0299010301926302	1.23506121758118	2.4015277134786	0.000505429572024985	0.174772111922902	0.22959860844459	0.00011333091180174	0.00267474897282152	0.0022777079549208	0.00867803979634552	0.00729478024331431	0.0833390507683713	0.000368641141827334	0.138389152109326	C	436.464553507964	0.994138785566045
3	2018	1	64	0.1505	17.8413877286603	6.99365237054682	10.8477353581135	0.0177894647504931	0.170741161206523	0.143881210444548	5.47915396274754	6.59587635400227	15.1488596854719	0.0357657923747505	1.39947059877418	2.6944572760102	0.000127552283333998	0.161019711551599	0.225179827960989	3.01411999472055e-05	0.00199213712171653	0.00169477870696971	-0.0162816311111031	-0.04256519541235	0.0218183948010751	0.000106089936522842	0.150725727883548	C	436.464553507964	0.739710831632341
3	2018	1	65	0.1635	18.2423890653232	7.38489574386841	10.8574933214548	0.0209954600534814	0.203123150556405	0.17175072438712	6.35194296445703	8.59551860963286	17.439900379022	0.0478114639315569	1.70809110809585	3.22530240335784	0.00100141561198	0.185986145820198	0.220004665965728	0.000256401140884648	0.00453261492529861	0.00388753250913279	0.0417986467627758	0.101261208621661	0.181187458012062	0.0010181498915714	0.175037449090499	C	436.464553507964	1.69677014084634
3	2018	1	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	C	436.464553507964	NA
3	2018	1	67	0.1205	16.6852884023575	6.04644942286004	10.6388389794975	0.0114041776820718	0.106257927089049	0.0887249284347078	3.6989686714501	3.08369937819777	10.3814214297716	0.0164133221934041	0.804546576557807	1.59597749158568	0.000253990926377998	0.168330055595302	0.235769220954372	4.80249785825906e-05	0.00160396523506243	0.00135423899564621	-0.00402660266327048	-0.0229797782442387	0.0371695582906355	0.000120891799708409	0.10108213943416	C	436.464553507964	0.591077318577798
3	2018	1	68	0.233	19.7629876838166	9.3560597078221	10.4069279759945	0.0426384808926841	0.419660771923836	0.35998072428437	12.0409200468861	23.8091195032637	31.845746498859	0.165394299382218	3.79111293289687	6.33636536811193	0.001561379163873	0.182748590406	0.172486579488851	0.000569543090669769	0.0093488006656367	0.00813944672195943	0.0983470007411071	0.378113689943717	0.361912450154328	0.0038507227357924	0.298097704949695	C	436.464553507964	3.55257997930189
3	2018	1	69	0.1855	18.8206314226664	8.02762800596678	10.7930034166996	0.027025747152047	0.263863286473391	0.224260529497626	7.96721223687752	12.6223330350024	21.6143534710215	0.0744082958870538	2.29443185969592	4.17507215767735	0.000444038866637991	0.167433563205197	0.209394693449307	0.000129230394773694	0.00376406220827974	0.00323699636886465	0.00057637047952408	0.0279530416926779	0.0878770026052429	0.000622174329454175	0.218205489503086	C	436.464553507964	1.41283417484341
3	2018	1	70	0.2165	19.4737155314229	8.90199339004523	10.5717221413777	0.036813379064306	0.361795382247653	0.309425996692398	10.5356100311028	19.5705285402814	28.1079010687296	0.127868156469605	3.24029827480298	5.57805419048671	0.00155848808312001	0.1860157049578	0.18356771004021	0.000528098940742204	0.00850003398940813	0.00737946331583772	0.0944659493969482	0.33399338889209	0.343081858843938	0.00319599716056866	0.268875800513529	C	436.464553507964	3.22087416127551
3	2018	1	71	0.186	18.8325244135388	8.041994083099	10.7905303304398	0.0271716348608981	0.265329257925326	0.225531152378899	8.00593255232295	12.7229435296442	21.7134817651864	0.0751133585718598	2.30863480037759	4.19723409534737	0.000756698916137999	0.174847765639999	0.207748624005649	0.000220633583613749	0.00468701255230375	0.00403706313293822	0.0247756000450359	0.0910913588892814	0.149947974642547	0.00106519694626275	0.217757593693701	C	436.464553507964	1.76203495780134
3	2018	1	72	0.208	19.3102498238658	8.66527445583424	10.6449753680316	0.0339794661412272	0.333530092477612	0.284790460454607	9.79753497253302	17.5269353257715	26.2578780541629	0.111126766715032	2.96849532298917	5.18900754814903	0.000507391639824994	0.166928432731201	0.197170070099832	0.00016557565837691	0.00469077316032296	0.00405327226817681	0.00283019897067049	0.0665736649424957	0.108789897498731	0.000946863729431979	0.26413970124949	C	436.464553507964	1.76910967077601
3	2018	1	73	0.2015	19.1777930615999	8.48280776226472	10.6949852993352	0.031888932579804	0.312631628252858	0.266602988619177	9.25034134070838	16.0327442658497	24.8783232838972	0.0994282844459588	2.76671037366324	4.89318623525536	0.000819757159150003	0.174021783534499	0.198588804777	0.000258938025213512	0.00544917675500806	0.00470916714631847	0.0296182462409682	0.128551025706754	0.171803593236064	0.00141001157420897	0.247991559814467	C	436.464553507964	2.05538453591227
3	2018	1	74	0.2165	19.4737155314229	8.90199339004523	10.5717221413777	0.036813379064306	0.361795382247653	0.309425996692398	10.5356100311028	19.5705285402814	28.1079010687296	0.127868156469605	3.24029827480298	5.57805419048671	0.000570423424402	0.167472165773901	0.19196252640093	0.000193732562661066	0.00519551027107018	0.00449775856127116	0.00724393216389885	0.0927075466758005	0.125772907965228	0.00117647961308923	0.281171878994098	C	436.464553507964	1.96311218223184
3	2018	1	75	0.216	19.4643891246983	8.88812489564328	10.576264229055	0.0366435367114713	0.360103485022384	0.307950227207562	10.4914887254499	19.4475847353865	27.9976432850967	0.126836502610142	3.22407192879326	5.55511863372325	0.000507551321010991	0.1663325443132	0.192777160899031	0.000172005781032228	0.00496730549039975	0.00429846756887975	0.00175292367060997	0.0766721455921591	0.111740418097131	0.00104113739219391	0.280908693511436	C	436.464553507964	1.87612872821956
3	2018	1	76	0.2745	20.3603299841994	10.4727710495517	9.8875589346477	0.0591799479615386	0.582326687765513	0.502814687762294	16.2474931816066	35.8102174407082	42.0785037407637	0.293717495087349	5.28067613543578	8.21996786721343	0.00119685057124602	0.171904316680198	0.149669221762499	0.000514937283432035	0.0100403432559097	0.00878968985858447	0.0663548670933878	0.359792212416359	0.311396970463257	0.00446242713632206	0.377082438713759	C	436.464553507964	3.83638805960055
3	2018	1	77	0.1725	18.4927089840002	7.65049175378949	10.8422172302107	0.0233705040995953	0.227077181824288	0.192425516709563	6.9917958050971	10.1469113710716	19.1030469464009	0.0576853701525612	1.93859104263856	3.60718495823849	0.00124665786025599	0.190293545773098	0.214203053099899	0.00033657673274428	0.00553251692118345	0.00475792494357091	0.0604536499424349	0.159779825639953	0.234088584927733	0.00144746066031123	0.190923913707723	C	436.464553507964	2.07666558612008
