Date	GPP_2	NEE_2	GPP_3	NEE_3
2006-06-06	5.69660856480	-3.46850657280	5.34194712072	-3.49483680000
2006-06-07	5.52004480800	-2.97479208960	4.79136215520	-2.85368037120
2006-06-08	4.92681756960	-2.11782729600	5.04527153760	-2.99705724000
2006-06-09	5.46625044000	-2.70965433600	5.84489379600	-3.84712502400
2006-06-10	6.04632038400	-2.93619708000	5.66610441840	-3.34795809600
2006-06-11	6.83922484800	-2.64681196560	6.52226061600	-3.56767653600
2006-06-12	6.47365176000	-1.11512764800	4.73847727680	-1.11371738400
2006-06-13	7.54109568000	-1.49173207200	6.29725082400	-2.30843671200
2006-06-14	7.20731952000	-3.29064055200	7.63363159200	-4.52038471200
2006-06-15	7.04432808000	-3.84209179200	7.64148522240	-4.87517032800
2006-06-16	5.95962776880	-2.64199557600	6.52674628800	-3.74544712800
2006-06-17	5.84319132720	-2.61420998400	5.88297604320	-3.14673811200
2006-06-18	7.41317253336	-4.08213432000	7.92312942600	-5.03825400000
2006-06-19	5.79735612720	-2.57906808000	5.97700365120	-3.02514458400
2006-06-20	4.16120021280	-1.52707852800	4.33391530320	-1.54222488000
2006-06-21	6.60108778560	-3.39087988800	8.10170074080	-4.69672063200
2006-06-22	6.02794353600	-2.76857179200	7.78978879200	-3.75491332800
2006-06-23	7.28835883200	-3.99531420000	9.69416942400	-5.47714245600
2006-06-24	6.49002738960	-3.11476017600	9.15110784000	-4.84621185600
2006-06-25	7.77783038400	-4.10743936800	9.66256106400	-5.12751924000
2006-06-26	6.24576420000	-2.58976893600	8.24528570400	-3.66066300240
2006-06-27	6.31503993600	-2.60828208000	8.98847712000	-4.34493849600
2006-06-28	7.46269956000	-3.59265542400	9.24496632000	-4.45953422880
2006-06-29	6.74158090320	-2.36504491200	8.08444173600	-2.92837312800
2006-06-30	7.22627136000	-2.83568169600	9.07922973600	-3.88469325600
2006-07-01	6.93651362400	-2.21437260000	9.09043776000	-3.64979800800
2006-07-02	5.89711363200	-0.44445857112	7.29792720000	-1.40054682960
2006-07-03	7.62668265600	-1.73308701600	9.03974515200	-2.84094259200
2006-07-04	7.57814754240	-2.55603945600	8.93055888000	-3.14128454400
2006-07-05	7.88041882800	-3.24417160800	10.18069322400	-4.60598724000
2006-07-06	7.62720833520	-2.13041642400	9.42474528000	-3.28487400000
2006-07-07	7.62660770400	-1.21168742400	8.02479376800	-1.33474910400
2006-07-08	9.17363512800	-2.64795609600	10.34673134400	-3.52167328800
2006-07-09	8.30395655280	-2.14827141600	10.01219569992	-3.38196621600
2006-07-10	5.11997544000	0.22539470400	6.12989076240	-0.09938419200
2006-07-11	8.38647021600	-2.99381140800	10.05068800800	-4.16910218400
2006-07-12	6.52623415200	-1.03966394400	8.07719320800	-2.52113968800
2006-07-13	5.50307952000	-0.69450048000	6.05878645680	-1.37764519200
2006-07-14	7.59447107280	-3.40603531200	8.95566456000	-4.90976769600
2006-07-15	7.13950135200	-2.88937951200	7.82348932800	-3.78239112000
2006-07-16	7.22096465040	-2.46699237600	7.04776343040	-2.82061483200
2006-07-17	7.56174074400	-2.92911616800	7.43670374400	-3.28514832000
2006-07-18	6.83614708560	-3.11720097600	7.47256104000	-3.78312681600
2006-07-19	6.73115810400	-3.15171950400	7.27653240000	-3.69024379200
2006-07-20	6.77174893200	-3.07269633600	7.25427619200	-3.65381820000
2006-07-21	6.54659895600	-2.72256357600	6.19973352000	-2.58544159200
2006-07-22	6.03525124800	-2.01604701600	6.33202488000	-2.65482986400
2006-07-23	5.91918472800	-1.59330607200	5.94752760000	-2.15866447200
2006-07-24	6.01985628000	-1.86104239200	5.23434960000	-1.53280391040
2006-07-25	4.54004323920	-0.56717949600	4.27227588000	-0.69746270400
2006-07-26	5.23173848400	-2.11913474400	5.05295647200	-1.82403295200
2006-07-27	5.77774328400	-2.80070993520	5.66160256800	-2.54805350400
2006-07-28	6.65150434560	-3.34916877600	5.56533354960	-2.31764176800
2006-07-29	5.33060830008	-2.33222652000	4.48879572720	-1.45270562400
2006-07-30	6.12167792832	-3.48261616800	5.23634112000	-2.45732227200
2006-07-31	5.21885949048	-2.36545650000	4.66192584000	-1.81462485600
2006-08-01	4.27720716000	-1.32011192880	3.63302439840	-0.77523393600
2006-08-02	4.59643096800	-1.67096077200	3.28057075512	-0.50411851200
2006-08-03	4.55925175200	-1.60942204800	3.24820670400	-0.55280080800
2006-08-04	2.95143724080	-0.05957856072	1.67729760504	0.83595564000
2006-08-05	4.28382691200	-1.48819226400	3.14028456120	-0.80555536800
2006-08-06	3.88305057600	-1.06180632000	3.08237607360	-0.71857432800
2006-08-07	3.29431095360	-0.43248578400	2.28991244400	0.14554209600
2006-08-08	2.36153171520	0.14714373600	2.11943420640	0.19493697600
2006-08-09	2.56501928880	-0.22157366400	2.78428242240	-0.61675084800
2006-08-10	2.24761316832	0.08387755200	1.81470049920	0.28013104800
2006-08-11	3.10764470400	-0.70114373280	1.50624982080	0.54460468800
2006-08-12	2.63393942400	-0.44694914400	2.11565066400	-0.25000293600
2006-08-13	2.17394845920	-0.18029757600	1.67537777760	0.19172440800
2006-08-14	2.30355858960	-0.33358111200	2.91400413408	-0.79485753600
2006-08-15	2.25495807120	0.00654415200	2.21473785600	0.18237031200
2006-08-16	0.74354457600	1.63567036800	-0.10459521360	2.66696928000
2006-08-17	1.87675114320	0.95376312000	1.72709259264	1.26587836800
2006-08-18	3.81890138400	-0.07646292000	4.39762629600	-0.76533595200
2006-08-19	3.87199245600	0.12492748800	4.26829456800	-0.29926281600
2006-08-20	5.46333789600	-1.25530927200	5.96241753840	-1.46051640000
2006-08-21	5.23790193600	-1.15310476800	5.46926491440	-0.81025963200
2006-08-22	5.36497000560	-1.19977502400	5.13150569496	-0.46979226720
2006-08-23	5.62322779200	-1.49683485600	5.82551898480	-1.24260782400
2006-08-24	5.31111995280	-1.47977042400	4.73115772800	-0.27691113600
2006-08-25	4.28461843536	-0.30389277600	4.85631612000	-0.18525434400
2006-08-26	4.83533729280	-1.00966305600	4.85124835608	-0.15844140000
2006-08-27	5.12045275680	-1.27816790400	5.36570057678	-0.58895748000
2006-08-28	4.01577311520	0.06283375200	4.01321476800	0.43549336800
2006-08-29	3.48584950008	0.33376838400	3.37914763200	0.34761938400
2006-08-30	3.71576894400	-0.17134156800	2.97165348000	0.45974520000
2006-08-31	3.71612748240	-0.14050778400	3.21624216000	0.16091438400
2006-09-01	3.54486672000	0.05968073520	1.93109961600	1.43728279200
2006-09-02	2.22285111840	1.39753058400	1.99809633600	1.33024507200
2006-09-03	1.96302826080	1.98764496000	2.51776684800	0.90229334400
2006-09-04	1.82139062400	2.12141527200	2.11193764776	1.24694424000
2006-09-05	2.51395777440	1.30443912000	2.25536788800	0.98909748000
2006-09-06	4.03248283200	-0.57807216000	3.26215537920	-0.24618550320
2006-09-07	1.01755591200	2.04564873600	0.28529949600	2.50631193600
2006-09-08	1.15121007432	1.87451301600	1.02968876160	1.70366155200
2006-09-09	4.35884220000	-0.94654267200	4.04306337600	-1.20434904000
2006-09-10	4.54348627920	-0.88891689600	4.22855132400	-1.34242898400
2006-09-11	4.85757432000	-1.25342683200	4.29773678064	-1.48681915200
2006-09-12	5.30435658240	-1.39447850400	4.23226834337	-1.36641945600
2006-09-13	4.75032392640	-0.57838017600	3.42417630960	-0.51172516800
2006-09-14	4.14426801600	-0.98694439200	3.20812371360	-0.68291618400
2006-09-15	3.85338384000	-1.20854095200	3.39231093120	-0.71010280800
2006-09-16	4.56013825920	-1.47527006400	4.01671807200	-0.62941903200
2006-09-17	5.18046706944	-1.93910695200	5.14299542400	-1.17522986400
2006-09-18	4.41880354080	-1.37118355200	4.22570044800	-0.33080961600
2006-09-19	3.75499404720	-0.63467128800	4.05692107200	-0.18656136000
2006-09-20	3.75330499200	-0.44432301600	4.39770288960	-0.48617604000
2006-09-21	1.93634811360	0.90208598400	3.02502384000	0.51062356800
2006-09-22	2.29772820960	0.92027361600	2.97812786400	0.65255090400
2006-09-23	2.64756894408	0.60299007120	3.21554664000	0.17263692000
2006-09-24	2.05365756240	1.12324687200	2.60194073040	0.49375893600
2006-09-25	3.22811587872	-0.97035451200	3.60787903920	-1.05652576800
2006-09-26	0.57751086240	2.60202672000	0.70604114400	2.43950745600
2006-09-27	0.42997981291	2.56429929600	1.15646724000	1.98771192000
2006-09-28	1.51178302800	0.63244627200	1.34753760000	1.37797632000
2006-09-29	1.46650085280	0.49577464800	1.79127931680	0.80905370400
2006-09-30	2.18164114800	0.14623718400	2.68681361040	0.06387120000
2006-10-01	1.24901330400	1.45612494720	2.28660818400	0.59071334400
2006-10-02	3.06777668760	-0.22773981600	3.23603080560	-0.38486981520
2006-10-03	1.33415590320	1.48934509920	0.88387859664	1.86410210976
2006-10-04	0.87090663802	1.30374964800	0.78124219848	1.54040788800
2006-10-05	1.21583724192	0.74094436800	0.84519538560	1.26659678400
2006-10-06	1.14868605600	0.88837322400	0.84679264080	1.34350617600
2006-10-07	1.73466511200	1.03974516000	1.52351539200	1.19607612120
2006-10-08	2.41621812000	0.62460698400	2.26361952000	0.59348224800
2006-10-09	2.01335448960	0.00254275200	2.03889441600	0.16265102400
2006-10-10	0.63031631544	1.07974663200	1.08289761840	0.83043252000
2006-10-11	2.42967168000	-0.88306048800	2.67023299680	-0.96516597600
2006-10-12	2.20395762000	-0.81454460976	2.13547213080	-0.62887590000
2006-10-13	1.83215014560	-0.34489545120	1.63422923112	-0.17365514400
2006-10-14	2.38345163280	-0.31797532800	2.04037412400	-0.44925991200
2006-10-15	1.59927760800	-0.20901676320	1.59207474089	-0.41667328800
2006-10-16	1.02954678480	0.61133659200	0.78146959248	0.39057379200
2006-10-17	0.95940624096	0.28870819200	1.33709792040	-0.30971592000
2006-10-18	1.46056656816	-0.43041196800	1.21938698160	-0.30865125600
2006-10-19	1.33851685680	-0.42854702400	0.62606191615	0.18269128800
2006-10-20	0.25688951280	0.64960034400	-0.19330343280	0.95335963200
2006-10-21	0.48450506400	0.53245922400	-0.07154097120	0.82955858400
2006-10-22	0.99086068800	0.07316146800	0.27094651200	0.46016683200
2006-10-23	0.62492709600	0.39888972720	-0.01397131200	0.68889463200
2006-10-24	0.19770595128	0.64524384000	-0.09017754883	0.66542385600
2006-10-25	0.05965579476	0.71890264800	0.01103060160	0.56120731200
2006-10-26	0.09267869664	0.73282518720	0.35245930896	0.31660740000
2006-10-27	0.49592993040	0.61235870400	0.18515997360	0.68759172000
2006-10-28	0.07419673440	0.85443984000	0.23825652552	0.58101840000
2006-10-29	-0.71547682320	1.17778255200	-0.21907388498	0.76069605600
2006-10-30	-0.35574949440	0.97975915200	-0.44312873040	1.04167252800
2006-10-31	0.11503892160	0.58902660000	0.34765496136	0.28449792000
2006-11-01	-0.36916438327	0.88296112800	0.02758080089	0.50452524000
2006-11-02	-1.15281534960	1.47803184000	-0.45999457200	0.87182308800
2006-11-03	-0.96201626400	1.27166047200	-0.62730240480	1.02633847200
2006-11-04	0.04916650320	0.52631056800	0.02734223040	0.47868883200
2006-11-05	0.38585203200	0.37717358400	0.20285912160	0.33238771200
2006-11-06	0.46353578400	0.33061143600	0.04178943360	0.43809897600
2006-11-07	0.14301168840	0.66762295200	0.01049831928	0.40300351200
2006-11-08	0.37631655648	0.25824420000	0.03310830720	0.27275782320
2006-11-09	-0.37042689960	0.84282465600	-0.34162166880	0.59848372800
2006-11-10	-0.16917819840	0.57934094400	0.07140119760	0.17326608480
2006-11-11	0.03988502640	0.55672444800	0.09922501512	0.20989778400
2006-11-12	0.03716686944	0.55839326400	-0.02725243626	0.34383895200
2006-11-13	0.04168689624	0.48721413600	0.10160814096	0.20362082400
2006-11-14	0.09017160408	0.39419676000	0.19562385600	0.10389190507
2006-11-15	0.27240019200	0.22981824792	0.34661217600	-0.03322449360
2006-11-16	0.11369284632	0.31182602400	0.35672572800	-0.05984239608
2006-11-17	0.32789398320	0.16615555920	0.25015530240	0.08022065040
2006-11-18	0.36176284800	0.10889365680	0.20677335912	0.12737192544
2006-11-19	0.20886243120	0.18335663280	0.13552045200	0.18796462560
2006-11-20	0.04037426424	0.05139849600	0.48686210568	-0.16790498640
2006-11-21	-0.15002962560	0.35954884800	0.28636567200	0.06745975920
2006-11-22	0.01135222560	0.33779635200	0.38319501600	-0.01411681824
2006-11-23	0.04857837192	0.40209264000	0.27224856000	0.09440636400
2006-11-24	0.18704863440	0.39759552000	0.26125301520	0.11649210048
2006-11-25	0.10207926072	0.58843951200	0.18928285848	0.19175097600
2006-11-26	0.29160143208	0.56909498400	0.48634547040	-0.08570581920
2006-11-27	0.09113315832	0.74103595200	0.20626051680	0.19098996480
2006-11-28	0.28322336664	0.28406287440	-0.12796328592	0.63745704000
2006-11-29	0.02838523392	0.74095905600	0.04489188773	0.67373013600
2006-11-30	0.05074970760	0.53546816880	0.31777185600	0.40430599200
2006-12-01	0.04070003760	0.54537140160	0.54172411200	0.28194901200
2006-12-02	-0.12377549952	0.80907789600	0.54611947440	0.44006176800
2006-12-03	0.21751420126	0.17042343408	0.30040727040	0.43577822880
2006-12-04	0.30755924640	0.28788788880	0.73602870480	0.16623450072
2006-12-05	0.30145512960	0.32068418400	0.60881284800	0.30646613520
2006-12-06	0.20149531920	0.30601713600	0.60677121600	0.20783297520
2006-12-07	0.47349582480	-0.13801993920	0.97803136800	-0.32323112640
2006-12-08	-0.07595449920	0.49703716800	0.70638806160	0.02167047216
2006-12-09	0.08546148000	0.29531152800	0.77995980000	-0.09260304480
2006-12-10	0.18960284412	0.09995119200	0.50418272880	0.07541346240
2006-12-11	0.04568114880	0.42148620000	0.77260197600	-0.19037043403
2006-12-12	-0.10676679552	0.47384438400	0.01358750160	0.39849559200
2006-12-13	0.15486765840	0.40215420000	-0.03839579280	0.44314452000
2006-12-14	-0.25127601840	0.79967023200	-0.19650690720	0.52562174400
2006-12-15	-0.00748452874	0.61701242400	-0.10560354912	0.46035237600
2006-12-16	-0.22765600800	0.60959239200	-0.24834118104	0.54175240800
2006-12-17	-0.40956753600	0.64747728000	-0.42697117440	0.68046415200
2006-12-18	-0.40087504800	0.58075250400	-0.44659900800	0.67444164000
2006-12-19	-0.41252695200	0.59888008800	-0.37636429680	0.58356331200
2006-12-20	-0.30101837760	0.65168020800	-0.11313454248	0.36723957120
2006-12-21	-0.11537342136	0.69696655200	-0.01888809840	0.31550580000
2006-12-22	0.13532109480	0.36635241600	0.84775194000	-0.61589064960
2006-12-23	-0.00333032472	0.44916444000	0.13798401840	0.02684664000
2006-12-24	-0.09844046640	0.48557556000	-0.02388523680	0.12866277600
2006-12-25	-0.42781262400	0.63039124800	-0.04773422880	0.08401194720
2006-12-26	-0.17684794800	0.49491561600	-0.05642645976	0.08883259200
2006-12-27	-0.09370678536	0.42541156800	0.16665508080	-0.04556150640
2006-12-28	-0.35328225600	0.47440728000	-0.30186670896	0.43959348000
2006-12-29	-0.32447196000	0.42599584800	-0.21168250560	0.39968553600
2006-12-30	0.02388331872	0.23314007520	0.40978236960	-0.02441037600
2006-12-31	-0.11338083864	0.44776389600	-0.10539214560	0.63704966400
2007-01-01	0.12729855888	0.20353094640	0.30964248000	0.29471472000
2007-01-02	0.04709692080	0.23341048560	0.04909569840	0.56262859200
2007-01-03	0.00533145240	0.30981391920	0.23776165440	0.45683913600
2007-01-04	0.42215126400	-0.06084913536	0.40742460000	0.30454092720
2007-01-05	0.18052022880	-0.00480161088	0.03018974976	0.44413535520
2007-01-06	0.53911761840	-0.50070975984	-0.69666570072	0.93625783200
2007-01-07	0.49389386861	-0.48144511944	-0.02624319864	0.27288183528
2007-01-08	0.19802065680	-0.18696875479	0.50981854248	-0.24891064992
2007-01-09	-0.09709716478	0.11413376064	0.08225059680	0.17277079680
2007-01-10	-0.19548106985	0.21355910064	0.27146794810	-0.04912099200
2007-01-11	-0.53598304800	0.54157269600	-0.79691320800	0.90400644000
2007-01-12	0.33286452120	-0.31672787897	-0.02318505120	0.16788384000
2007-01-13	0.07473416962	-0.04233194784	0.32921527248	-0.15379632000
2007-01-14	-0.00832940064	0.03238673328	-0.08629543440	0.20605931280
2007-01-15	-0.14616646560	0.17621651520	-0.21177860400	0.31574324880
2007-01-16	-0.26967934800	0.34924173840	0.55519350480	-0.41783873760
2007-01-17	-0.11412316584	0.20752632000	0.30374444880	-0.20698718400
2007-01-18	0.30821607173	-0.21296759760	0.06597093384	-0.00280005120
2007-01-19	-0.11629762704	0.22698415296	-0.07014580992	0.15545317824
2007-01-20	-0.35852911200	0.39589516800	-0.46980060480	0.56698423200
2007-01-21	-0.14633674255	0.23115481920	-0.35542850328	0.56855386080
2007-01-22	-0.54192903120	0.55867138560	-1.17126237600	1.28842293600
2007-01-23	-0.57772526400	0.58071448800	-1.20835346400	1.26367257600
2007-01-24	-0.65771185680	0.66279850560	-1.07545739040	1.12339202400
2007-01-25	-0.11322501840	0.22805550864	-0.11768636880	0.26634910320
2007-01-26	-0.05579761896	0.21866271840	-0.02492519040	0.12489350040
2007-01-27	-0.31688823456	0.37536056640	-0.27157196808	0.31203144000
2007-01-28	-0.40516316640	0.41456281680	-1.18705996800	1.20666801600
2007-01-29	-0.15102311760	0.21220590816	-0.20971049688	0.27444530160
2007-01-30	0.71034358752	-0.67119356160	0.40135766544	-0.33949276200
2007-01-31	0.39119349600	-0.27678611520	0.27711331200	-0.15351665897
2007-02-01	0.21992475672	-0.12369248640	0.20521799280	-0.08588228688
2007-02-02	0.05905286640	0.11277327600	-0.06638811840	0.22493072045
2007-02-03	-0.29371498560	0.46612184400	-0.15264259920	0.30792343450
2007-02-04	0.20246559120	-0.05405922374	0.06658724880	0.07407225965
2007-02-05	0.87138078480	-0.83549124000	0.41828065200	-0.35422725600
2007-02-06	0.08574960240	-0.08297741520	-0.50140544400	0.51687687600
2007-02-07	0.23536970928	-0.23186690640	-0.28964932560	0.30828818160
2007-02-08	0.51594565680	-0.49660540560	0.02565341993	0.01485509760
2007-02-09	0.21254384880	-0.16691788800	0.06003231840	-0.00074284560
2007-02-10	1.00218837600	-0.93922545600	0.42664585680	-0.35843752800
2007-02-11	0.94639492800	-0.91908064800	-0.62900130960	0.66734511120
2007-02-12	1.01514448800	-0.95546282400	0.53715093840	-0.48509874000
2007-02-13	1.60900905600	-1.52980898400	1.33627968000	-1.27802577600
2007-02-14	0.38438062272	-0.34953754608	0.02344969440	0.01030192560
2007-02-15	0.83996546400	-0.79474089600	0.96597161280	-0.93222098640
2007-02-16	1.11609275760	-1.01813626080	1.53894880800	-1.49705323200
2007-02-17	0.68240389680	-0.51884260560	1.29940705440	-1.25298036000
2007-02-18	1.22390708400	-1.15017170400	0.64592157240	-0.62119245600
2007-02-19	0.20735469720	-0.18019635624	-0.29946607848	0.31025935008
2007-02-20	-0.13452737040	0.15433737840	-0.24850344456	0.25639761600
2007-02-21	0.78708639600	-0.76696811280	-0.04123483200	0.04896871200
2007-02-22	1.25139587040	-1.23840640800	0.28294963200	-0.27712843200
2007-02-23	1.24074892800	-1.21641328800	1.64301544800	-1.63545285600
2007-02-24	1.42459063200	-1.29701671200	1.54093363200	-1.52029332000
2007-02-25	1.88487000000	-1.77682896000	2.11011868800	-2.09115561600
2007-02-26	1.33043796000	-1.18513562400	1.22730033600	-1.20526444800
2007-02-27	1.22588046000	-1.06987975200	1.30371206400	-1.28084392800
2007-02-28	2.13502370400	-2.02617892800	2.15227497600	-2.13322658400
2015-01-01	0.18002596691	0.26690469408	0.00914559040	0.54410292000
2015-01-02	0.33427760331	0.00330739632	0.10271053292	0.45349048800
2015-01-03	0.81300155001	-0.56894423976	0.17830668669	0.31677430320
2015-01-04	0.18395433050	-0.04987238688	-0.03547641038	0.38839163040
2015-01-05	0.51528895229	-0.44735630400	0.28311952717	-0.02660482800
2015-01-06	-0.26950439302	0.35336356704	-0.12915878592	0.46914876000
2015-01-07	0.01727299187	0.06740521488	0.11679367600	0.22462727760
2015-01-08	-0.01958527512	0.09974022912	0.01405326000	0.30226121352
2015-01-09	0.05745912446	0.00412527600	-0.05434206706	0.28310294880
2015-01-10	1.14894613862	-1.09760011200	0.18649420813	-0.00441968400
2015-01-11	1.28703797265	-1.24917033600	0.81533101873	-0.68942040840
2015-01-12	0.67116998697	-0.64776175200	0.26450295678	-0.19518665040
2015-01-13	0.26379558526	-0.22960519200	0.28361592635	-0.17815444560
2015-01-14	0.21547033311	-0.17551663200	-0.02795799789	0.15058819728
2015-01-15	0.59249886792	-0.56164039200	0.31053516845	-0.22301736480
2015-01-16	0.37037760850	-0.31584945600	-0.10872360657	0.26609990400
2015-01-17	0.38839205205	-0.33975136800	-0.04206998041	0.16960734720
