plot	rep	nr	year	d	hm	hm.se	dm	yr
2	2	29	2015	0.2145	20.4435250540759	0.0744038490940815	0.247559835570638	10
2	2	29	2016	0.2145	20.7181353197217	0.0768533567011738	0.251777620909181	11
2	2	29	2017	0.2145	21.0469206293815	0.0802870841731666	0.25557407751696	12
2	2	29	2018	0.2145	21.3	0.0844758136746375	0.259	13
2	2	37	2011	0.1875	15.7	0	0.1875	6
2	2	37	2012	0.1875	16.1057933142614	0.0459188468132019	0.191653631310522	7
2	2	37	2013	0.1875	16.5129665843574	0.0585873449964616	0.194469653098346	8
2	2	37	2014	0.1875	16.8803182056474	0.0730632965533621	0.19807056386464	9
2	2	37	2015	0.1875	17.2963705123351	0.0783653936287489	0.201877163220117	10
2	2	37	2016	0.1875	17.6180889759111	0.0812848568740821	0.205426497352823	11
2	2	37	2017	0.1875	18.0037355124559	0.0858810320125907	0.20861969167638	12
2	2	37	2018	0.1875	18.3	0.09105821687552	0.2115	13
2	2	39	2009	0.1605	14.3	0	0.162764333117669	4
2	2	39	2010	0.1605	14.7494966132934	0.0168122305726241	0.167315158973118	5
2	2	39	2011	0.1605	15.2126603464045	0.0393571562323999	0.1715	6
2	2	39	2012	0.1605	15.6153964296793	0.0587722162217586	0.174946352173158	7
2	2	39	2013	0.1605	16.0195370933878	0.0680683399187648	0.177286721262011	8
2	2	39	2014	0.1605	16.3866083329652	0.0818753697081552	0.180283725682027	9
2	2	39	2015	0.1605	16.8007792297552	0.0868044906097618	0.183456951760244	10
2	2	39	2016	0.1605	17.1211578730086	0.0896622494847028	0.186420146812711	11
2	2	39	2017	0.1605	17.5047407342784	0.0936682648686943	0.189089496857666	12
2	2	39	2018	0.1605	17.8	0.0985551159537438	0.1915	13
2	2	41	2005	0.1765	14.5	0	0.1765	0
2	2	41	2006	0.1765	14.7749410260195	0.0350891346372013	0.180068762596183	1
2	2	41	2007	0.1765	15.0492606560167	0.0527466448819184	0.18400748132168	2
2	2	41	2008	0.1765	15.3505055063816	0.0609087076277414	0.18866864771554	3
2	2	41	2009	0.1765	15.7324920917557	0.0741415288259413	0.194035248370113	4
2	2	41	2010	0.1765	16.0870927676272	0.075177940701245	0.200015103831105	5
2	2	41	2011	0.1765	16.4536180740621	0.0808770694445459	0.2055	6
2	2	41	2012	0.1765	16.7722566842022	0.088128328876025	0.209725992661971	7
2	2	41	2013	0.1765	17.091966629429	0.0925832031218591	0.212594722983155	8
2	2	41	2014	0.1765	17.3847959648122	0.101248146339842	0.216267116564804	9
2	2	41	2015	0.1765	17.711166138725	0.103423959758929	0.220154028709113	10
2	2	41	2016	0.1765	17.9640473112261	0.104923018486085	0.223782423196365	11
2	2	41	2017	0.1765	18.2668090461482	0.107069080124747	0.227050024649173	12
2	2	41	2018	0.1765	18.5	0.109733330543672	0.23	13
2	2	47	2005	0.208	17.4	0	0.208	0
2	2	47	2006	0.208	17.6545497420449	0.03373963120511	0.211404921242288	1
2	2	47	2007	0.208	17.9075145371044	0.0494551453779336	0.215177376703342	2
2	2	47	2008	0.208	18.1861136939993	0.0569369518957094	0.219660477250993	3
2	2	47	2009	0.208	18.5378796315718	0.0676250287944993	0.224845659697882	4
2	2	47	2010	0.208	18.8654680714486	0.0685750659639472	0.230651121014287	5
2	2	47	2011	0.208	19.204321317303	0.0742449184074542	0.236	6
2	2	47	2012	0.208	19.4976766808616	0.0802661807519395	0.239845403896774	7
2	2	47	2013	0.208	19.7925587751989	0.0839980637284793	0.242464794312071	8
2	2	47	2014	0.208	20.0632110908032	0.092290678777443	0.245828211125594	9
2	2	47	2015	0.208	20.3657388483003	0.0948642912559367	0.249400113685587	10
2	2	47	2016	0.208	20.6	0.0965220374545455	0.25274514745842	11
2	2	52	2009	0.1375	13.8	0	0.136774594877524	4
2	2	52	2010	0.1375	14.275182134053	0.0177729294624884	0.140801691645585	5
2	2	52	2011	0.1375	14.764812366199	0.0416061365885371	0.1445	6
2	2	52	2012	0.1375	15.1905619399467	0.0621306285772877	0.14680552298199	7
2	2	52	2013	0.1375	15.6177963558671	0.0719579593426942	0.148376418237221	8
2	2	52	2014	0.1375	16.005843094849	0.0865539622629069	0.150394012869556	9
2	2	52	2015	0.1375	16.4436809000269	0.0917647472160339	0.152537255355545	10
2	2	52	2016	0.1375	16.7823668943234	0.0947858065981143	0.154544894415639	11
2	2	52	2017	0.1375	17.1878687762372	0.0990207371469054	0.156358420463403	12
2	2	52	2018	0.1375	17.5	0.104186836865386	0.158	13
2	2	55	2005	0.1625	13.5	0	0.1625	0
2	2	55	2006	0.1625	13.7749410260195	0.0350891346372013	0.165433931062189	1
2	2	55	2007	0.1625	14.0492606560167	0.0527466448819184	0.168679040005634	2
2	2	55	2008	0.1625	14.3505055063816	0.0609087076277414	0.172528351527658	3
2	2	55	2009	0.1625	14.7324920917557	0.0741415288259413	0.176971496456419	4
2	2	55	2010	0.1625	15.0870927676272	0.075177940701245	0.18193554179727	5
2	2	55	2011	0.1625	15.4536180740621	0.0808770694445459	0.1865	6
2	2	55	2012	0.1625	15.7722566842022	0.088128328876025	0.188961125489301	7
2	2	55	2013	0.1625	16.091966629429	0.0925832031218591	0.190641816990022	8
2	2	55	2014	0.1625	16.3847959648122	0.101248146339842	0.192804770634523	9
2	2	55	2015	0.1625	16.711166138725	0.103423959758929	0.195107603088572	10
2	2	55	2016	0.1625	16.9640473112261	0.104923018486085	0.197269411547787	11
2	2	55	2017	0.1625	17.2668090461482	0.107069080124747	0.199225964405102	12
2	2	55	2018	0.1625	17.5	0.109733330543672	0.201	13
2	2	58	2005	0.22	14.8	0	0.22	0
2	2	58	2006	0.22	15.0784137803616	0.0369027216305891	0.224494577708406	1
2	2	58	2007	0.22	15.3550940249579	0.0540915652571148	0.229454044833569	2
2	2	58	2008	0.22	15.6598118528117	0.0622747911359321	0.235321867481856	3
2	2	58	2009	0.22	16.0445558470316	0.0739648752439835	0.242076099975519	4
2	2	58	2010	0.22	16.4028557031469	0.0750039783980672	0.24960025085579	5
2	2	58	2011	0.22	16.7734764408001	0.081205379508153	0.2565	6
2	2	58	2012	0.22	17.0943338696924	0.0877911351974337	0.25919921952944	7
2	2	58	2013	0.22	17.4168611603738	0.0918728822030241	0.261046551562261	8
2	2	58	2014	0.22	17.712887130566	0.100942929912828	0.263428668411583	9
2	2	58	2015	0.22	18.0437768653284	0.103757818561181	0.265970511024773	10
2	2	58	2016	0.22	18.3	0.105570978465909	0.26836187245593	11
2	2	64	2005	0.1535	14.2	0	0.1535	0
2	2	64	2006	0.1535	14.4405733977671	0.0307029928075511	0.1558003313977	1
2	2	64	2007	0.1535	14.6806030740146	0.0461533142716786	0.158352539698555	2
2	2	64	2008	0.1535	14.9441923180839	0.0532951191742737	0.161390173153583	3
2	2	64	2009	0.1535	15.2784305802862	0.0648738377226987	0.164909466022455	4
2	2	64	2010	0.1535	15.5887061716738	0.0657806981135894	0.168856853304305	5
2	2	64	2011	0.1535	15.9094158148043	0.0707674357639776	0.1725	6
2	2	64	2012	0.1535	16.1882245986769	0.0771122877665219	0.175676404730067	7
2	2	64	2013	0.1535	16.4679708007503	0.0810103027316267	0.17783638051959	8
2	2	64	2014	0.1535	16.7241964692106	0.0885921280473621	0.180605677685753	9
2	2	64	2015	0.1535	17.0097703713844	0.0904959647890633	0.183541672303818	10
2	2	64	2016	0.1535	17.2310413973228	0.0918076411753246	0.186286764299314	11
2	2	64	2017	0.1535	17.4959579153797	0.0936854451091533	0.188762350208115	12
2	2	64	2018	0.1535	17.7	0.0960166642257128	0.191	13
2	2	69	2009	0.197	15.6	0	0.199842778920083	4
2	2	69	2010	0.197	15.9339117698751	0.0124890855682351	0.20329465388364	5
2	2	69	2011	0.197	16.277976257329	0.0292367446297828	0.2065	6
2	2	69	2012	0.197	16.5771516334761	0.0436593606218778	0.209215439601128	7
2	2	69	2013	0.197	16.877370412231	0.0505650525110824	0.211069871665258	8
2	2	69	2014	0.197	17.1500519044885	0.0608217032117724	0.213456501030972	9
2	2	69	2015	0.197	17.4577217135325	0.0644833358815373	0.215997572114147	10
2	2	69	2016	0.197	17.6957172770921	0.0666062424743506	0.218383118276906	11
2	2	69	2017	0.197	17.980664545464	0.0695821396167443	0.220542237419833	12
2	2	69	2018	0.197	18.2	0.0732123718513525	0.2225	13
2	2	72	2011	0.2275	17.1	0	0.2275	6
2	2	72	2012	0.2275	17.412148703278	0.0353221898563091	0.232881938280057	7
2	2	72	2013	0.2275	17.7253589110442	0.0450671884588166	0.23652633034718	8
2	2	72	2014	0.2275	18.0079370812672	0.0562025358102785	0.241181632377827	9
2	2	72	2015	0.2275	18.3279773171809	0.0602810720221145	0.246097233702423	10
2	2	72	2016	0.2275	18.5754530583932	0.0625268129800631	0.250675711252897	11
2	2	72	2017	0.2275	18.8721042403507	0.0660623323173774	0.254790953886595	12
2	2	72	2018	0.2275	19.1	0.0700447822119384	0.2585	13
2	2	74	2005	0.2225	17.4	0	0.2225	0
2	2	74	2006	0.2225	17.5649646156117	0.0210534807823208	0.226020413817795	1
2	2	74	2007	0.2225	17.72955639361	0.031647986929151	0.229922989659383	2
2	2	74	2008	0.2225	17.9103033038289	0.0365452245766448	0.234563524651361	3
2	2	74	2009	0.2225	18.1394952550534	0.0444849172955648	0.23993437250165	4
2	2	74	2010	0.2225	18.3522556605763	0.045106764420747	0.245951963952341	5
2	2	74	2011	0.2225	18.5721708444372	0.0485262416667276	0.2515	6
2	2	74	2012	0.2225	18.7633540105213	0.052876997325615	0.255424903468928	7
2	2	74	2013	0.2225	18.9551799776574	0.0555499218731155	0.258099941648307	8
2	2	74	2014	0.2225	19.1308775788873	0.0607488878039055	0.261536520734233	9
2	2	74	2015	0.2225	19.326699683235	0.0620543758553577	0.265188145876277	10
2	2	74	2016	0.2225	19.4784283867356	0.0629538110916512	0.268609656243941	11
2	2	74	2017	0.2225	19.660085427689	0.064241448074848	0.271701090232942	12
2	2	74	2018	0.2225	19.8	0.0658399983262031	0.2745	13
2	2	78	2007	0.219	17.1	0	0.216486270536191	2
2	2	78	2008	0.219	17.4511682356399	0.0380704378826285	0.222361683583939	3
2	2	78	2009	0.219	17.8939766189604	0.0613357729556881	0.229114020102101	4
2	2	78	2010	0.219	18.3046845224893	0.0622287733531967	0.236623799848064	5
2	2	78	2011	0.219	18.7301029263802	0.0716594065861965	0.2435	6
2	2	78	2012	0.219	19.0980028590012	0.081238789262898	0.248321880479883	7
2	2	78	2013	0.219	19.4685641002017	0.0873306776649625	0.251597123119101	8
2	2	78	2014	0.219	19.8052710946183	0.0972308954998461	0.255792165433755	9
2	2	78	2015	0.219	20.1846602068539	0.100863555962059	0.260234886592569	10
2	2	78	2016	0.219	20.4776987673321	0.102701550265199	0.264384446422939	11
2	2	78	2017	0.219	20.8287756807584	0.1055085950728	0.268123221999045	12
2	2	78	2018	0.219	21.1	0.109597901500429	0.2715	13
2	2	80	2005	0.123	14.1	0	0.123	0
2	2	80	2006	0.123	14.354320449068	0.0324574495394112	0.126259049145744	1
2	2	80	2007	0.123	14.6080661068154	0.0487906465157745	0.129833677994761	2
2	2	80	2008	0.123	14.8867175934029	0.0563405545556608	0.134036269163473	3
2	2	80	2009	0.123	15.240055184874	0.0685809141639957	0.138841072087025	4
2	2	80	2010	0.123	15.5680608100551	0.0695395951486516	0.144156528300414	5
2	2	80	2011	0.123	15.9070967185074	0.074811289236205	0.149	6
2	2	80	2012	0.123	16.201837432887	0.0815187042103231	0.152287687317299	7
2	2	80	2013	0.123	16.4975691322218	0.0856394628877197	0.154516784702718	8
2	2	80	2014	0.123	16.7684362674512	0.0936545353643543	0.157367356285753	9
2	2	80	2015	0.123	17.0703286783207	0.0956671627770098	0.160380958131088	10
2	2	80	2016	0.123	17.3042437628841	0.0970537920996289	0.163191065793593	11
2	2	80	2017	0.123	17.5842983676871	0.0990388991153906	0.165719346230436	12
2	2	80	2018	0.123	17.8	0.101503330752896	0.168	13
2	2	83	2009	0.196	16.3	0	0.198711983245236	4
2	2	83	2010	0.196	16.6339117698751	0.0124890855682351	0.204596627025613	5
2	2	83	2011	0.196	16.977976257329	0.0292367446297828	0.21	6
2	2	83	2012	0.196	17.2771516334761	0.0436593606218778	0.213506699215044	7
2	2	83	2013	0.196	17.577370412231	0.0505650525110824	0.215894589098778	8
2	2	83	2014	0.196	17.8500519044885	0.0608217032117724	0.218959855610094	9
2	2	83	2015	0.196	18.1577217135324	0.0644833358815373	0.222214070306953	10
2	2	83	2016	0.196	18.3957172770921	0.0666062424743506	0.225260648515806	11
2	2	83	2017	0.196	18.680664545464	0.0695821396167443	0.228011270829204	12
2	2	83	2018	0.196	18.9	0.0732123718513525	0.2305	13
2	3	1	2005	0.242	16.5	0	0.242	0
2	3	1	2006	0.242	16.7398474373618	0.0333142260153629	0.24500142262993	1
2	3	1	2007	0.242	16.9768388906923	0.0473050747608547	0.248340265067105	2
2	3	1	2008	0.242	17.2393997468366	0.0548243728840316	0.252325689258438	3
2	3	1	2009	0.242	17.5687213813151	0.0633941481955333	0.256958012060138	4
2	3	1	2010	0.242	17.8767104764384	0.0646379174211975	0.262171912964363	5
2	3	1	2011	0.242	18.1950502068789	0.0702917107100068	0.267	6
2	3	1	2012	0.242	18.4695735861458	0.075254634412747	0.271004843736782	7
2	3	1	2013	0.242	18.7456392496195	0.0781333634632807	0.273735712870151	8
2	3	1	2014	0.242	19	0.0863020260629695	0.277245560600218	9
2	3	2	2007	0.1535	14.4	0	0.152227482060968	2
2	3	2	2008	0.1535	14.7511682356399	0.0380704378826285	0.155185844667989	3
2	3	2	2009	0.1535	15.1939766189604	0.0613357729556881	0.158612414177329	4
2	3	2	2010	0.1535	15.6046845224893	0.0622287733531967	0.162454742198018	5
2	3	2	2011	0.1535	16.0301029263802	0.0716594065861965	0.166	6
2	3	2	2012	0.1535	16.3980028590012	0.081238789262898	0.169271322321479	7
2	3	2	2013	0.1535	16.7685641002017	0.0873306776649625	0.171493525652024	8
2	3	2	2014	0.1535	17.1052710946183	0.0972308954998461	0.174339991750346	9
2	3	2	2015	0.1535	17.4846602068539	0.100863555962059	0.177354740470006	10
2	3	2	2016	0.1535	17.7776987673321	0.102701550265199	0.180170754165682	11
2	3	2	2017	0.1535	18.1287756807584	0.1055085950728	0.182708154504212	12
2	3	2	2018	0.1535	18.4	0.109597901500429	0.185	13
2	3	3	2009	0.159	16	0	0.160512116818827	4
2	3	3	2010	0.159	16.3467545302549	0.0129694350131672	0.16546089205112	5
2	3	3	2011	0.159	16.7040522672263	0.0303612348078514	0.17	6
2	3	3	2012	0.159	17.0147343886098	0.0453385667996424	0.17509963266138	7
2	3	3	2013	0.159	17.3265000434706	0.0525098622230471	0.178535581781659	8
2	3	3	2014	0.159	17.6096692854303	0.0631609994891483	0.182905757715473	9
2	3	3	2015	0.159	17.9291725486683	0.0669634641846734	0.187498840363417	10
2	3	3	2016	0.159	18.1763217877495	0.0691680210310564	0.191758466359881	11
2	3	3	2017	0.159	18.4722285664433	0.0722583757558499	0.195572914221612	12
2	3	3	2018	0.159	18.7	0.0760282323071737	0.199	13
2	3	4	2005	0.1925	16.7	0	0.1925	0
2	3	4	2006	0.1925	16.9625044214838	0.0347939946802697	0.19591984376094	1
2	3	4	2007	0.1925	17.2233743663889	0.051000618670994	0.199703503889312	2
2	3	4	2008	0.1925	17.5106797469368	0.0587162316424503	0.204193053276946	3
2	3	4	2009	0.1925	17.8734383700584	0.0697383109443274	0.209376991413926	4
2	3	4	2010	0.1925	18.2112639486814	0.0707180367753205	0.215170778942631	5
2	3	4	2011	0.1925	18.5607063584687	0.0765650721076871	0.2205	6
2	3	4	2012	0.1925	18.8632290771386	0.0827744989004375	0.22525342479637	7
2	3	4	2013	0.1925	19.1673262369238	0.0866230032199942	0.228477622441639	8
2	3	4	2014	0.1925	19.4464364373908	0.0951747624892381	0.232602191315856	9
2	3	4	2015	0.1925	19.7584181873097	0.0978288003576846	0.236964349506527	10
2	3	4	2016	0.1925	20	0.099538351125	0.241033441058149	11
2	3	10	2005	0.1635	13.2	0	0.1635	0
2	3	10	2006	0.1635	13.5093086542719	0.0394752764668514	0.16598355917822	1
2	3	10	2007	0.1635	13.8179182380188	0.0593399754921582	0.168738487479889	2
2	3	10	2008	0.1635	14.1568186946792	0.068522296081209	0.172016654476244	3
2	3	10	2009	0.1635	14.5865536032251	0.083409219929184	0.175813667036952	4
2	3	10	2010	0.1635	14.9854793635806	0.0845751832889006	0.180071414830114	5
2	3	10	2011	0.1635	15.3978203333198	0.0909867031251141	0.184	6
2	3	10	2012	0.1635	15.7562887697274	0.0991443699855281	0.189075176823977	7
2	3	10	2013	0.1635	16.1159624581076	0.104156103512091	0.192501157726853	8
2	3	10	2014	0.1635	16.4453954604137	0.113904164632323	0.196865731784747	9
2	3	10	2015	0.1635	16.8125619060657	0.116351954728796	0.201460941964514	10
2	3	10	2016	0.1635	17.0970532251293	0.118038395796846	0.205729410518635	11
2	3	10	2017	0.1635	17.4376601769168	0.12045271514034	0.209557047465211	12
2	3	10	2018	0.1635	17.7	0.123449996861631	0.213	13
2	3	16	2005	0.1455	13	0	0.1455	0
2	3	16	2006	0.1455	13.2886880773205	0.0368435913690613	0.146928249699184	1
2	3	16	2007	0.1455	13.5767236888175	0.0553839771260143	0.14852128906268	2
2	3	16	2008	0.1455	13.8930307817006	0.0639541430091284	0.150428463852766	3
2	3	16	2009	0.1455	14.2941166963434	0.0778486052672384	0.15265262290405	4
2	3	16	2010	0.1455	14.6664474060085	0.0789368377363072	0.155165152724754	5
2	3	16	2011	0.1455	15.0512989777652	0.0849209229167732	0.1575	6
2	3	16	2012	0.1455	15.3858695184123	0.0925347453198262	0.158502362890125	7
2	3	16	2013	0.1455	15.7215649609004	0.097212363277952	0.159190739906262	8
2	3	16	2014	0.1455	16.0290357630528	0.106310553656835	0.160081186608905	9
2	3	16	2015	0.1455	16.3717244456613	0.108595157746876	0.161034752449884	10
2	3	16	2016	0.1455	16.6372496767874	0.11016916941039	0.161935028000578	11
2	3	16	2017	0.1455	16.9551494984557	0.112422534130984	0.162754018093688	12
2	3	16	2018	0.1455	17.2	0.115219997070855	0.1635	13
2	3	22	2005	0.1505	13.8	0	0.1505	0
2	3	22	2006	0.1505	14.054320449068	0.0324574495394112	0.153187803065296	1
2	3	22	2007	0.1505	14.3080661068154	0.0487906465157745	0.156161264708034	2
2	3	22	2008	0.1505	14.5867175934029	0.0563405545556607	0.159689102743936	3
2	3	22	2009	0.1505	14.940055184874	0.0685809141639957	0.163762128871706	4
2	3	22	2010	0.1505	15.2680608100551	0.0695395951486516	0.168313779090376	5
2	3	22	2011	0.1505	15.6070967185074	0.0748112892362049	0.1725	6
2	3	22	2012	0.1505	15.901837432887	0.0815187042103231	0.177594983006332	7
2	3	22	2013	0.1505	16.1975691322218	0.0856394628877196	0.181029044607247	8
2	3	22	2014	0.1505	16.4684362674512	0.0936545353643542	0.185398167513055	9
2	3	22	2015	0.1505	16.7703286783207	0.0956671627770097	0.189991663712944	10
2	3	22	2016	0.1505	17.0042437628841	0.0970537920996289	0.194252970968058	11
2	3	22	2017	0.1505	17.2842983676871	0.0990388991153906	0.198069916460412	12
2	3	22	2018	0.1505	17.5	0.101503330752896	0.2015	13
2	3	23	2010	0.211	16.8	0	0.209941481354906	5
2	3	23	2011	0.211	17.224542338234	0.0311859147731707	0.2165	6
2	3	23	2012	0.211	17.5947584064744	0.0514294027015118	0.222264051408062	7
2	3	23	2013	0.211	17.9654523267821	0.0600911229709699	0.226158004860024	8
2	3	23	2014	0.211	18.3026456953419	0.0733968014057347	0.2311219850439	9
2	3	23	2015	0.211	18.6827571076317	0.077962967685597	0.236351949311237	10
2	3	23	2016	0.211	18.9770894403668	0.0808674710723882	0.241213203036004	11
2	3	23	2017	0.211	19.3293251142797	0.0847630600341696	0.245574844404997	12
2	3	23	2018	0.211	19.6	0.0890773819957234	0.2495	13
2	3	24	2005	0.2185	17.2	0	0.2185	0
2	3	24	2006	0.2185	17.5093086542719	0.0394752764668514	0.22247470472448	1
2	3	24	2007	0.2185	17.8179182380188	0.0593399754921582	0.226870373075118	2
2	3	24	2008	0.2185	18.1568186946792	0.068522296081209	0.232083695141223	3
2	3	24	2009	0.2185	18.5865536032251	0.083409219929184	0.23810030585	4
2	3	24	2010	0.2185	18.9854793635806	0.0845751832889006	0.244821145080987	5
2	3	24	2011	0.2185	19.3978203333198	0.0909867031251141	0.251	6
2	3	24	2012	0.2185	19.7562887697274	0.0991443699855281	0.259694517978053	7
2	3	24	2013	0.2185	20.1159624581076	0.104156103512091	0.265531379793601	8
2	3	24	2014	0.2185	20.4453954604137	0.113904164632323	0.272932601283934	9
2	3	24	2015	0.2185	20.8125619060657	0.116351954728796	0.280686020291004	10
2	3	24	2016	0.2185	21.0970532251293	0.118038395796846	0.287855156246009	11
2	3	24	2017	0.2185	21.4376601769168	0.12045271514034	0.29425883655888	12
2	3	24	2018	0.2185	21.7	0.123449996861631	0.3	13
2	3	29	2005	0.177	15.1	0	0.177	0
2	3	29	2006	0.177	15.3611939747185	0.0333346779053412	0.179791606167257	1
2	3	29	2007	0.177	15.6217976232158	0.0501093126378224	0.182886415494894	2
2	3	29	2008	0.177	15.9079802310625	0.0578632722463543	0.1865666436282	3
2	3	29	2009	0.177	16.2708674871679	0.0704344523846442	0.190826315972283	4
2	3	29	2010	0.177	16.6077381292458	0.0714190436661827	0.195599238590538	5
2	3	29	2011	0.177	16.955937170359	0.0768332159723186	0.2	6
2	3	29	2012	0.177	17.258643849992	0.0837219124322237	0.203691858733841	7
2	3	29	2013	0.177	17.5623682979575	0.0879540429657661	0.206202254665863	8
2	3	29	2014	0.177	17.8405561665715	0.0961857390228503	0.209420720271342	9
2	3	29	2015	0.177	18.1506078317888	0.0982527617709829	0.212832798867785	10
2	3	29	2016	0.177	18.3908449456648	0.099676867561781	0.216022910670502	11
2	3	29	2017	0.177	18.6784685938408	0.101715626118509	0.218899739458747	12
2	3	29	2018	0.177	18.9	0.104246664016488	0.2215	13
2	3	30	2009	0.1615	14.9	0	0.164003143238955	4
2	3	30	2010	0.1615	15.2724400510145	0.0139301339030314	0.169749209283789	5
2	3	30	2011	0.1615	15.6562042870208	0.0326102151639885	0.175	6
2	3	30	2012	0.1615	15.9898998988772	0.0486969791551714	0.179259469040195	7
2	3	30	2013	0.1615	16.3247593059499	0.0563994816469765	0.182142209911451	8
2	3	30	2014	0.1615	16.6289040473141	0.0678395920439	0.185822852955498	9
2	3	30	2015	0.1615	16.97207421894	0.0719237207909455	0.189707301349131	10
2	3	30	2016	0.1615	17.2375308090643	0.074291578144468	0.193323607143528	11
2	3	30	2017	0.1615	17.5553566084021	0.077610848034061	0.196572675249255	12
2	3	30	2018	0.1615	17.8	0.0816599532188163	0.1995	13
2	3	39	2005	0.2225	16	0	0.2225	0
2	3	39	2006	0.2225	16.28181455167	0.0359663630031313	0.226795138316792	1
2	3	39	2007	0.2225	16.5629921724171	0.0540653110039664	0.231539875863258	2
2	3	39	2008	0.2225	16.8717681440411	0.0624314253184349	0.237160426562292	3
2	3	39	2009	0.2225	17.2633043940495	0.0759950670465899	0.243638510705134	4
2	3	39	2010	0.2225	17.6267700868179	0.0770573892187762	0.250864894792771	5
2	3	39	2011	0.2225	18.0024585259136	0.0828989961806596	0.2575	6
2	3	39	2012	0.2225	18.3290631013072	0.0903315370979257	0.262849561327949	7
2	3	39	2013	0.2225	18.6567657951647	0.0948977831999056	0.266480389805514	8
2	3	39	2014	0.2225	18.9569158639325	0.103779349998339	0.2711276921495	9
2	3	39	2015	0.2225	19.2914452921932	0.106009558752903	0.276045659751404	10
2	3	39	2016	0.2225	19.5506484940067	0.107546093948237	0.280635828148876	11
2	3	39	2017	0.2225	19.860979272302	0.109745807127865	0.284769012883761	12
2	3	39	2018	0.2225	20.1	0.112476663807264	0.2885	13
2	3	42	2005	0.21	15.3	0	0.21	0
2	3	42	2006	0.21	15.4649646156117	0.0210534807823207	0.212642840933765	1
2	3	42	2007	0.21	15.62955639361	0.031647986929151	0.215582241661425	2
2	3	42	2008	0.21	15.8103033038289	0.0365452245766448	0.219090145820132	3
2	3	42	2009	0.21	16.0394952550534	0.0444849172955648	0.223166495099796	4
2	3	42	2010	0.21	16.2522556605763	0.045106764420747	0.227753471753975	5
2	3	42	2011	0.21	16.4721708444372	0.0485262416667275	0.232	6
2	3	42	2012	0.21	16.6633540105213	0.052876997325615	0.23418756052273	7
2	3	42	2013	0.21	16.8551799776574	0.0555499218731154	0.235686066661602	8
2	3	42	2014	0.21	17.0308775788873	0.0607488878039054	0.237619958046903	9
2	3	42	2015	0.21	17.226699683235	0.0620543758553576	0.239685441164724	10
2	3	42	2016	0.21	17.3784283867356	0.0629538110916511	0.241630409916708	11
2	3	42	2017	0.21	17.560085427689	0.0642414480748479	0.243395580668977	12
2	3	42	2018	0.21	17.7	0.065839998326203	0.245	13
2	3	43	2005	0.141	14.2	0	0.141	0
2	3	43	2006	0.141	14.5299292312234	0.0421069615646415	0.144291634433321	1
2	3	43	2007	0.141	14.85911278722	0.0632959738583021	0.14791322670466	2
2	3	43	2008	0.141	15.2206066076579	0.0730904491532896	0.152184944123333	3
2	3	43	2009	0.141	15.6789905101068	0.0889698345911296	0.157085700845426	4
2	3	43	2010	0.141	16.1045113211526	0.090213528841494	0.162526451272693	5
2	3	43	2011	0.141	16.5443416888745	0.0970524833334551	0.1675	6
2	3	43	2012	0.141	16.9267080210426	0.10575399465123	0.172417564633573	7
2	3	43	2013	0.141	17.3103599553148	0.111099843746231	0.175732507380301	8
2	3	43	2014	0.141	17.6617551577746	0.121497775607811	0.179950577782093	9
2	3	43	2015	0.141	18.0533993664701	0.124108751710715	0.184385830282114	10
2	3	43	2016	0.141	18.3568567734713	0.125907622183302	0.188500821199118	11
2	3	43	2017	0.141	18.7201708553779	0.128482896149696	0.1921870780012	12
2	3	43	2018	0.141	19	0.131679996652406	0.1955	13
2	3	48	2005	0.2195	16.1	0	0.2195	0
2	3	48	2006	0.2195	16.354320449068	0.0324574495394112	0.22238854462338	1
2	3	48	2007	0.2195	16.6080661068154	0.0487906465157745	0.225599334741736	2
2	3	48	2008	0.2195	16.8867175934029	0.0563405545556607	0.22942863098295	3
2	3	48	2009	0.2195	17.240055184874	0.0685809141639957	0.233875221356112	4
2	3	48	2010	0.2195	17.5680608100551	0.0695395951486516	0.238874894747489	5
2	3	48	2011	0.2195	17.9070967185074	0.0748112892362049	0.2435	6
2	3	48	2012	0.2195	18.201837432887	0.0815187042103231	0.248052764704038	7
2	3	48	2013	0.2195	18.4975691322218	0.0856394628877196	0.251147966537598	8
2	3	48	2014	0.2195	18.7684362674512	0.0936545353643542	0.255115513733743	9
2	3	48	2015	0.2195	19.0703286783207	0.0956671627770097	0.259320947958313	10
2	3	48	2016	0.2195	19.3042437628841	0.0970537920996289	0.263252104809819	11
2	3	48	2017	0.2195	19.5842983676871	0.0990388991153906	0.266796649906394	12
2	3	48	2018	0.2195	19.8	0.101503330752896	0.27	13
2	3	50	2005	0.1675	13.3	0	0.1675	0
2	3	50	2006	0.1675	13.58181455167	0.0359663630031313	0.171815483414305	1
2	3	50	2007	0.1675	13.8629921724171	0.0540653110039663	0.176552245474502	2
2	3	50	2008	0.1675	14.1717681440411	0.0624314253184349	0.182125311097484	3
2	3	50	2009	0.1675	14.5633043940495	0.0759950670465898	0.188502024413008	4
2	3	50	2010	0.1675	14.9267700868179	0.0770573892187761	0.195562123810677	5
2	3	50	2011	0.1675	15.3024585259136	0.0828989961806595	0.202	6
2	3	50	2012	0.1675	15.6290631013072	0.0903315370979256	0.207787561669578	7
2	3	50	2013	0.1675	15.9567657951647	0.0948977831999055	0.211691143813119	8
